platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,t,read,random,8,135168,14336,111212,2444037,18,409.159
PMEM,t,read,random,8,1048576,14336,14336,2461057,18,406.329
PMEM,t,read,random,8,1052672,14336,14280,2578069,19,387.887
PMEM,t,read,random,16,131072,14336,114688,2445058,37,408.988
PMEM,t,read,random,16,135168,14336,111212,2530904,38,395.116
PMEM,t,read,random,16,1048576,14336,14336,2451111,37,407.978
PMEM,t,read,random,16,1052672,14336,14280,2311899,35,432.545
PMEM,t,read,random,32,131072,14336,114688,2424034,73,412.535
PMEM,t,read,random,32,135168,14336,111212,2438549,74,410.08
PMEM,t,read,random,32,1048576,14336,14336,2461202,75,406.305
PMEM,t,read,random,32,1052672,14336,14280,2502830,76,399.548
PMEM,t,read,random,64,131072,14336,114688,2429750,148,411.565
PMEM,t,read,random,64,135168,14336,111212,2426429,148,412.128
PMEM,t,read,random,64,1048576,14336,14336,2403837,146,416.001
PMEM,t,read,random,64,1052672,14336,14280,2245128,137,445.409
PMEM,t,read,random,128,131072,14336,114688,2243245,273,445.783
PMEM,t,read,random,128,135168,14336,111212,2312162,282,432.496
PMEM,t,read,random,128,1048576,14336,14336,2263556,276,441.783
PMEM,t,read,random,128,1052672,14336,14280,2029805,247,492.658
PMEM,t,read,random,256,131072,14336,114688,2281803,557,438.25
PMEM,t,read,random,256,135168,14336,111212,2177734,531,459.193
PMEM,t,read,random,256,1048576,14336,14336,2246482,548,445.14
PMEM,t,read,random,256,1052672,14336,14280,2258301,551,442.811
PMEM,t,read,random,512,131072,14336,114688,2096887,1023,476.897
PMEM,t,read,random,512,135168,14336,111212,1994409,973,501.402
PMEM,t,read,random,512,1048576,14336,14336,2083610,1017,479.936
PMEM,t,read,random,512,1052672,14336,14280,2118951,1034,471.931
PMEM,t,read,random,1024,131072,14336,114688,1733092,1692,577.003
PMEM,t,read,random,1024,135168,14336,111212,1744283,1703,573.301
PMEM,t,read,random,1024,1048576,14336,14336,1715659,1675,582.866
PMEM,t,read,random,1024,1052672,14336,14280,1738057,1697,575.355
PMEM,t,read,random,2048,131072,14336,114688,1182043,2308,845.992
PMEM,t,read,random,2048,135168,14336,111212,1169359,2283,855.169
PMEM,t,read,random,2048,1048576,14336,14336,1172007,2289,853.237
PMEM,t,read,random,2048,1052672,14336,14280,1172857,2290,852.619
PMEM,t,read,random,4096,131072,14336,114688,599123,2340,1669.1
PMEM,t,read,random,4096,135168,14336,111212,572835,2237,1745.7
PMEM,t,read,random,4096,1048576,14336,14336,593574,2318,1684.71
PMEM,t,read,random,4096,1052672,14336,14280,568487,2220,1759.05
PMEM,t,read,random,8192,131072,14336,114688,370254,2892,2700.84
PMEM,t,read,random,8192,135168,14336,111212,358062,2797,2792.8
PMEM,t,read,random,8192,1048576,14336,14336,365684,2856,2734.6
PMEM,t,read,random,8192,1052672,14336,14280,357054,2789,2800.7
PMEM,t,read,random,16384,131072,14336,114688,178109,2782,5614.54
PMEM,t,read,random,16384,135168,14336,111212,177979,2780,5618.61
PMEM,t,read,random,16384,1048576,14336,14336,177671,2776,5628.37
PMEM,t,read,random,16384,1052672,14336,14280,176185,2752,5675.83
PMEM,t,read,random,32768,131072,14336,114688,89406,2793,11184.9
PMEM,t,read,random,32768,135168,14336,111212,89667,2802,11152.4
PMEM,t,read,random,32768,1048576,14336,14336,89668,2802,11152.1
PMEM,t,read,random,32768,1052672,14336,14280,89286,2790,11199.9
PMEM,t,read,random,65536,131072,14336,114688,45744,2859,21860.6
PMEM,t,read,random,65536,135168,14336,111212,45625,2851,21917.4
PMEM,t,read,random,65536,1048576,14336,14336,45732,2858,21866.3
PMEM,t,read,random,65536,1052672,14336,14280,45612,2850,21923.7
platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,nt,write,sequential,8,131072,14336,114688,24757418,188,40.3919
DRAM_cached,nt,write,sequential,8,135168,14336,111212,23165656,176,43.1674
DRAM_cached,nt,write,sequential,8,1048576,14336,14336,25394890,193,39.378
DRAM_cached,nt,write,sequential,8,1052672,14336,14280,25898518,197,38.6122
DRAM_cached,nt,write,sequential,16,131072,14336,114688,24739288,377,40.4215
DRAM_cached,nt,write,sequential,16,135168,14336,111212,23204136,354,43.0958
DRAM_cached,nt,write,sequential,16,1048576,14336,14336,25246148,385,39.61
DRAM_cached,nt,write,sequential,16,1052672,14336,14280,26177789,399,38.2003
DRAM_cached,nt,write,sequential,32,131072,14336,114688,24727345,754,40.4411
DRAM_cached,nt,write,sequential,32,135168,14336,111212,23360687,712,42.807
DRAM_cached,nt,write,sequential,32,1048576,14336,14336,25411816,775,39.3518
DRAM_cached,nt,write,sequential,32,1052672,14336,14280,26489377,808,37.751
DRAM_cached,nt,write,sequential,64,131072,14336,114688,25068711,1530,39.8904
DRAM_cached,nt,write,sequential,64,135168,14336,111212,20857857,1273,47.9436
DRAM_cached,nt,write,sequential,64,1048576,14336,14336,25315650,1545,39.5013
DRAM_cached,nt,write,sequential,64,1052672,14336,14280,25057851,1529,39.9077
DRAM_cached,nt,write,sequential,128,131072,14336,114688,24014928,2931,41.6408
DRAM_cached,nt,write,sequential,128,135168,14336,111212,18750692,2288,53.3314
DRAM_cached,nt,write,sequential,128,1048576,14336,14336,24034415,2933,41.607
DRAM_cached,nt,write,sequential,128,1052672,14336,14280,23821525,2907,41.9788
DRAM_cached,nt,write,sequential,256,131072,14336,114688,19495302,4759,51.2944
DRAM_cached,nt,write,sequential,256,135168,14336,111212,16133121,3938,61.9843
DRAM_cached,nt,write,sequential,256,1048576,14336,14336,18393140,4490,54.3681
DRAM_cached,nt,write,sequential,256,1052672,14336,14280,18772796,4583,53.2686
DRAM_cached,nt,write,sequential,512,131072,14336,114688,12684082,6193,78.839
DRAM_cached,nt,write,sequential,512,135168,14336,111212,11649723,5688,85.8389
DRAM_cached,nt,write,sequential,512,1048576,14336,14336,12326666,6018,81.1249
DRAM_cached,nt,write,sequential,512,1052672,14336,14280,12266405,5989,81.5235
DRAM_cached,nt,write,sequential,1024,131072,14336,114688,7722351,7541,129.494
DRAM_cached,nt,write,sequential,1024,135168,14336,111212,7476007,7300,133.761
DRAM_cached,nt,write,sequential,1024,1048576,14336,14336,7484747,7309,133.605
DRAM_cached,nt,write,sequential,1024,1052672,14336,14280,7395427,7222,135.219
DRAM_cached,nt,write,sequential,2048,131072,14336,114688,4588397,8961,217.941
DRAM_cached,nt,write,sequential,2048,135168,14336,111212,4560878,8907,219.256
DRAM_cached,nt,write,sequential,2048,1048576,14336,14336,4573962,8933,218.629
DRAM_cached,nt,write,sequential,2048,1052672,14336,14280,4506640,8802,221.895
DRAM_cached,nt,write,sequential,4096,131072,14336,114688,2714100,10601,368.446
DRAM_cached,nt,write,sequential,4096,135168,14336,111212,2718149,10617,367.897
DRAM_cached,nt,write,sequential,4096,1048576,14336,14336,2707398,10575,369.358
DRAM_cached,nt,write,sequential,4096,1052672,14336,14280,2686133,10492,372.282
DRAM_cached,nt,write,sequential,8192,131072,14336,114688,1461707,11419,684.131
DRAM_cached,nt,write,sequential,8192,135168,14336,111212,1460733,11411,684.588
DRAM_cached,nt,write,sequential,8192,1048576,14336,14336,1468692,11474,680.878
DRAM_cached,nt,write,sequential,8192,1052672,14336,14280,1465410,11448,682.403
DRAM_cached,nt,write,sequential,16384,131072,14336,114688,783081,12235,1277.01
DRAM_cached,nt,write,sequential,16384,135168,14336,111212,781987,12218,1278.79
DRAM_cached,nt,write,sequential,16384,1048576,14336,14336,787990,12312,1269.05
DRAM_cached,nt,write,sequential,16384,1052672,14336,14280,784076,12251,1275.39
DRAM_cached,nt,write,sequential,32768,131072,14336,114688,389232,12163,2569.16
DRAM_cached,nt,write,sequential,32768,135168,14336,111212,388777,12149,2572.17
DRAM_cached,nt,write,sequential,32768,1048576,14336,14336,388811,12150,2571.94
DRAM_cached,nt,write,sequential,32768,1052672,14336,14280,386553,12079,2586.96
DRAM_cached,nt,write,sequential,65536,131072,14336,114688,196864,12304,5079.62
DRAM_cached,nt,write,sequential,65536,135168,14336,111212,196415,12275,5091.24
DRAM_cached,nt,write,sequential,65536,1048576,14336,14336,196159,12259,5097.9
DRAM_cached,nt,write,sequential,65536,1052672,14336,14280,195471,12216,5115.84
DRAM_cached,t,write,sequential,8,131072,14336,114688,24768272,188,40.3742
DRAM_cached,t,write,sequential,8,135168,14336,111212,23181123,176,43.1385
DRAM_cached,t,write,sequential,8,1048576,14336,14336,25354962,193,39.44
DRAM_cached,t,write,sequential,8,1052672,14336,14280,26344303,200,37.9589
DRAM_cached,t,write,sequential,16,131072,14336,114688,24763614,377,40.3818
DRAM_cached,t,write,sequential,16,135168,14336,111212,23068561,351,43.349
DRAM_cached,t,write,sequential,16,1048576,14336,14336,25526974,389,39.1742
DRAM_cached,t,write,sequential,16,1052672,14336,14280,25973269,396,38.5011
DRAM_cached,t,write,sequential,32,131072,14336,114688,24667252,752,40.5396
DRAM_cached,t,write,sequential,32,135168,14336,111212,23005665,702,43.4676
DRAM_cached,t,write,sequential,32,1048576,14336,14336,25361152,773,39.4304
DRAM_cached,t,write,sequential,32,1052672,14336,14280,26237464,800,38.1134
DRAM_cached,t,write,sequential,64,131072,14336,114688,25161416,1535,39.7434
DRAM_cached,t,write,sequential,64,135168,14336,111212,20824669,1271,48.02
DRAM_cached,t,write,sequential,64,1048576,14336,14336,25266215,1542,39.5785
DRAM_cached,t,write,sequential,64,1052672,14336,14280,24785394,1512,40.3463
DRAM_cached,t,write,sequential,128,131072,14336,114688,24247913,2959,41.2407
DRAM_cached,t,write,sequential,128,135168,14336,111212,18726746,2285,53.3996
DRAM_cached,t,write,sequential,128,1048576,14336,14336,24108339,2942,41.4794
DRAM_cached,t,write,sequential,128,1052672,14336,14280,23984740,2927,41.6932
DRAM_cached,t,write,sequential,256,131072,14336,114688,19994065,4881,50.0148
DRAM_cached,t,write,sequential,256,135168,14336,111212,16008252,3908,62.4678
DRAM_cached,t,write,sequential,256,1048576,14336,14336,18704221,4566,53.4639
DRAM_cached,t,write,sequential,256,1052672,14336,14280,18685862,4561,53.5164
DRAM_cached,t,write,sequential,512,131072,14336,114688,12593194,6149,79.408
DRAM_cached,t,write,sequential,512,135168,14336,111212,11745446,5735,85.1394
DRAM_cached,t,write,sequential,512,1048576,14336,14336,12293802,6002,81.3418
DRAM_cached,t,write,sequential,512,1052672,14336,14280,12296324,6004,81.3251
DRAM_cached,t,write,sequential,1024,131072,14336,114688,7735827,7554,129.269
DRAM_cached,t,write,sequential,1024,135168,14336,111212,7484349,7308,133.612
DRAM_cached,t,write,sequential,1024,1048576,14336,14336,7663265,7483,130.493
DRAM_cached,t,write,sequential,1024,1052672,14336,14280,7577909,7400,131.963
DRAM_cached,t,write,sequential,2048,131072,14336,114688,4583788,8952,218.16
DRAM_cached,t,write,sequential,2048,135168,14336,111212,4569694,8925,218.833
DRAM_cached,t,write,sequential,2048,1048576,14336,14336,4587354,8959,217.991
DRAM_cached,t,write,sequential,2048,1052672,14336,14280,4500632,8790,222.191
DRAM_cached,t,write,sequential,4096,131072,14336,114688,2705194,10567,369.659
DRAM_cached,t,write,sequential,4096,135168,14336,111212,2704816,10565,369.711
DRAM_cached,t,write,sequential,4096,1048576,14336,14336,2693957,10523,371.201
DRAM_cached,t,write,sequential,4096,1052672,14336,14280,2711883,10593,368.747
DRAM_cached,t,write,sequential,8192,131072,14336,114688,1460050,11406,684.908
DRAM_cached,t,write,sequential,8192,135168,14336,111212,1459071,11398,685.367
DRAM_cached,t,write,sequential,8192,1048576,14336,14336,1468484,11472,680.974
DRAM_cached,t,write,sequential,8192,1052672,14336,14280,1467908,11468,681.242
DRAM_cached,t,write,sequential,16384,131072,14336,114688,783395,12240,1276.5
DRAM_cached,t,write,sequential,16384,135168,14336,111212,781705,12214,1279.25
DRAM_cached,t,write,sequential,16384,1048576,14336,14336,786069,12282,1272.15
DRAM_cached,t,write,sequential,16384,1052672,14336,14280,783160,12236,1276.88
DRAM_cached,t,write,sequential,32768,131072,14336,114688,389481,12171,2567.52
DRAM_cached,t,write,sequential,32768,135168,14336,111212,388703,12146,2572.65
DRAM_cached,t,write,sequential,32768,1048576,14336,14336,389168,12161,2569.58
DRAM_cached,t,write,sequential,32768,1052672,14336,14280,385573,12049,2593.54
DRAM_cached,t,write,sequential,65536,131072,14336,114688,196546,12284,5087.85
DRAM_cached,t,write,sequential,65536,135168,14336,111212,196383,12273,5092.07
DRAM_cached,t,write,sequential,65536,1048576,14336,14336,196784,12299,5081.71
DRAM_cached,t,write,sequential,65536,1052672,14336,14280,195653,12228,5111.09
DRAM_cached,nt,write,random,8,131072,14336,114688,25137801,191,39.7807
DRAM_cached,nt,write,random,8,135168,14336,111212,25645509,195,38.9932
DRAM_cached,nt,write,random,8,1048576,14336,14336,25470419,194,39.2612
DRAM_cached,nt,write,random,8,1052672,14336,14280,26582132,202,37.6193
DRAM_cached,nt,write,random,16,131072,14336,114688,25222185,384,39.6476
DRAM_cached,nt,write,random,16,135168,14336,111212,25660379,391,38.9706
DRAM_cached,nt,write,random,16,1048576,14336,14336,25363440,387,39.4268
DRAM_cached,nt,write,random,16,1052672,14336,14280,26566100,405,37.642
DRAM_cached,nt,write,random,32,131072,14336,114688,25115159,766,39.8166
DRAM_cached,nt,write,random,32,135168,14336,111212,25397202,775,39.3744
DRAM_cached,nt,write,random,32,1048576,14336,14336,25598582,781,39.0647
DRAM_cached,nt,write,random,32,1052672,14336,14280,26244701,800,38.1029
DRAM_cached,nt,write,random,64,131072,14336,114688,25176860,1536,39.719
DRAM_cached,nt,write,random,64,135168,14336,111212,24980180,1524,40.0317
DRAM_cached,nt,write,random,64,1048576,14336,14336,25315606,1545,39.5013
DRAM_cached,nt,write,random,64,1052672,14336,14280,25607211,1562,39.0515
DRAM_cached,nt,write,random,128,131072,14336,114688,23947929,2923,41.7573
DRAM_cached,nt,write,random,128,135168,14336,111212,23671668,2889,42.2446
DRAM_cached,nt,write,random,128,1048576,14336,14336,23952856,2923,41.7487
DRAM_cached,nt,write,random,128,1052672,14336,14280,23502405,2868,42.5488
DRAM_cached,nt,write,random,256,131072,14336,114688,19154511,4676,52.207
DRAM_cached,nt,write,random,256,135168,14336,111212,19227649,4694,52.0084
DRAM_cached,nt,write,random,256,1048576,14336,14336,18768672,4582,53.2803
DRAM_cached,nt,write,random,256,1052672,14336,14280,19095735,4662,52.3677
DRAM_cached,nt,write,random,512,131072,14336,114688,12055055,5886,82.9528
DRAM_cached,nt,write,random,512,135168,14336,111212,12227654,5970,81.7818
DRAM_cached,nt,write,random,512,1048576,14336,14336,12122001,5918,82.4946
DRAM_cached,nt,write,random,512,1052672,14336,14280,11860805,5791,84.3113
DRAM_cached,nt,write,random,1024,131072,14336,114688,7587111,7409,131.802
DRAM_cached,nt,write,random,1024,135168,14336,111212,7567094,7389,132.151
DRAM_cached,nt,write,random,1024,1048576,14336,14336,7651690,7472,130.69
DRAM_cached,nt,write,random,1024,1052672,14336,14280,7552357,7375,132.409
DRAM_cached,nt,write,random,2048,131072,14336,114688,4529594,8846,220.77
DRAM_cached,nt,write,random,2048,135168,14336,111212,4432384,8657,225.612
DRAM_cached,nt,write,random,2048,1048576,14336,14336,4514605,8817,221.503
DRAM_cached,nt,write,random,2048,1052672,14336,14280,4461172,8713,224.156
DRAM_cached,nt,write,random,4096,131072,14336,114688,2748878,10737,363.785
DRAM_cached,nt,write,random,4096,135168,14336,111212,2703744,10561,369.857
DRAM_cached,nt,write,random,4096,1048576,14336,14336,2736574,10689,365.42
DRAM_cached,nt,write,random,4096,1052672,14336,14280,2685172,10488,372.416
DRAM_cached,nt,write,random,8192,131072,14336,114688,1487231,11618,672.39
DRAM_cached,nt,write,random,8192,135168,14336,111212,1468770,11474,680.842
DRAM_cached,nt,write,random,8192,1048576,14336,14336,1501815,11732,665.861
DRAM_cached,nt,write,random,8192,1052672,14336,14280,1460336,11408,684.774
DRAM_cached,nt,write,random,16384,131072,14336,114688,774029,12094,1291.94
DRAM_cached,nt,write,random,16384,135168,14336,111212,763895,11935,1309.08
DRAM_cached,nt,write,random,16384,1048576,14336,14336,777800,12153,1285.68
DRAM_cached,nt,write,random,16384,1052672,14336,14280,767056,11985,1303.69
DRAM_cached,nt,write,random,32768,131072,14336,114688,386334,12072,2588.43
DRAM_cached,nt,write,random,32768,135168,14336,111212,384491,12015,2600.84
DRAM_cached,nt,write,random,32768,1048576,14336,14336,385499,12046,2594.04
DRAM_cached,nt,write,random,32768,1052672,14336,14280,382094,11940,2617.16
DRAM_cached,nt,write,random,65536,131072,14336,114688,195880,12242,5105.17
DRAM_cached,nt,write,random,65536,135168,14336,111212,195632,12227,5111.64
DRAM_cached,nt,write,random,65536,1048576,14336,14336,194942,12183,5129.72
DRAM_cached,nt,write,random,65536,1052672,14336,14280,195264,12204,5121.26
DRAM_cached,t,write,random,8,131072,14336,114688,25103170,191,39.8356
DRAM_cached,t,write,random,8,135168,14336,111212,25613229,195,39.0423
DRAM_cached,t,write,random,8,1048576,14336,14336,25153657,191,39.7557
DRAM_cached,t,write,random,8,1052672,14336,14280,26229652,200,38.1248
DRAM_cached,t,write,random,16,131072,14336,114688,25198461,384,39.685
DRAM_cached,t,write,random,16,135168,14336,111212,25621500,390,39.0297
DRAM_cached,t,write,random,16,1048576,14336,14336,25327682,386,39.4825
DRAM_cached,t,write,random,16,1052672,14336,14280,25977666,396,38.4946
DRAM_cached,t,write,random,32,131072,14336,114688,25194171,768,39.6917
DRAM_cached,t,write,random,32,135168,14336,111212,25619427,781,39.0329
DRAM_cached,t,write,random,32,1048576,14336,14336,25557966,779,39.1267
DRAM_cached,t,write,random,32,1052672,14336,14280,26159940,798,38.2264
DRAM_cached,t,write,random,64,131072,14336,114688,25090423,1531,39.8558
DRAM_cached,t,write,random,64,135168,14336,111212,25105668,1532,39.8316
DRAM_cached,t,write,random,64,1048576,14336,14336,24993026,1525,40.0112
DRAM_cached,t,write,random,64,1052672,14336,14280,25573257,1560,39.1033
DRAM_cached,t,write,random,128,131072,14336,114688,23913674,2919,41.8171
DRAM_cached,t,write,random,128,135168,14336,111212,24002274,2929,41.6627
DRAM_cached,t,write,random,128,1048576,14336,14336,23904727,2918,41.8327
DRAM_cached,t,write,random,128,1052672,14336,14280,23593592,2880,42.3844
DRAM_cached,t,write,random,256,131072,14336,114688,19124340,4669,52.2894
DRAM_cached,t,write,random,256,135168,14336,111212,19104891,4664,52.3426
DRAM_cached,t,write,random,256,1048576,14336,14336,19055467,4652,52.4784
DRAM_cached,t,write,random,256,1052672,14336,14280,19287398,4708,51.8473
DRAM_cached,t,write,random,512,131072,14336,114688,12199971,5957,81.9674
DRAM_cached,t,write,random,512,135168,14336,111212,12206084,5960,81.9264
DRAM_cached,t,write,random,512,1048576,14336,14336,12061563,5889,82.908
DRAM_cached,t,write,random,512,1052672,14336,14280,12028432,5873,83.1364
DRAM_cached,t,write,random,1024,131072,14336,114688,7639449,7460,130.899
DRAM_cached,t,write,random,1024,135168,14336,111212,7543620,7366,132.562
DRAM_cached,t,write,random,1024,1048576,14336,14336,7599624,7421,131.585
DRAM_cached,t,write,random,1024,1052672,14336,14280,7524850,7348,132.893
DRAM_cached,t,write,random,2048,131072,14336,114688,4538736,8864,220.326
DRAM_cached,t,write,random,2048,135168,14336,111212,4474947,8740,223.466
DRAM_cached,t,write,random,2048,1048576,14336,14336,4560045,8906,219.296
DRAM_cached,t,write,random,2048,1052672,14336,14280,4426407,8645,225.917
DRAM_cached,t,write,random,4096,131072,14336,114688,2744676,10721,364.342
DRAM_cached,t,write,random,4096,135168,14336,111212,2697536,10537,370.709
DRAM_cached,t,write,random,4096,1048576,14336,14336,2780946,10863,359.59
DRAM_cached,t,write,random,4096,1052672,14336,14280,2705246,10567,369.652
DRAM_cached,t,write,random,8192,131072,14336,114688,1485499,11605,673.174
DRAM_cached,t,write,random,8192,135168,14336,111212,1473464,11511,678.673
DRAM_cached,t,write,random,8192,1048576,14336,14336,1485831,11608,673.024
DRAM_cached,t,write,random,8192,1052672,14336,14280,1468462,11472,680.985
DRAM_cached,t,write,random,16384,131072,14336,114688,777183,12143,1286.7
DRAM_cached,t,write,random,16384,135168,14336,111212,766059,11969,1305.38
DRAM_cached,t,write,random,16384,1048576,14336,14336,777543,12149,1286.1
DRAM_cached,t,write,random,16384,1052672,14336,14280,765795,11965,1305.83
DRAM_cached,t,write,random,32768,131072,14336,114688,387135,12097,2583.07
DRAM_cached,t,write,random,32768,135168,14336,111212,384717,12022,2599.31
DRAM_cached,t,write,random,32768,1048576,14336,14336,385998,12062,2590.68
DRAM_cached,t,write,random,32768,1052672,14336,14280,382109,11940,2617.05
DRAM_cached,t,write,random,65536,131072,14336,114688,195361,12210,5118.71
DRAM_cached,t,write,random,65536,135168,14336,111212,195643,12227,5111.34
DRAM_cached,t,write,random,65536,1048576,14336,14336,195451,12215,5116.36
DRAM_cached,t,write,random,65536,1052672,14336,14280,194931,12183,5129.99
DRAM_cached,nt,read,sequential,8,131072,14336,114688,11833583,90,84.5053
DRAM_cached,nt,read,sequential,8,135168,14336,111212,12315427,93,81.199
DRAM_cached,nt,read,sequential,8,1048576,14336,14336,11235611,85,89.0027
DRAM_cached,nt,read,sequential,8,1052672,14336,14280,11183874,85,89.4144
DRAM_cached,nt,read,sequential,16,131072,14336,114688,11697617,178,85.4875
DRAM_cached,nt,read,sequential,16,135168,14336,111212,12236902,186,81.72
DRAM_cached,nt,read,sequential,16,1048576,14336,14336,11145274,170,89.7241
DRAM_cached,nt,read,sequential,16,1052672,14336,14280,11106139,169,90.0403
DRAM_cached,nt,read,sequential,32,131072,14336,114688,11500395,350,86.9535
DRAM_cached,nt,read,sequential,32,135168,14336,111212,12040445,367,83.0534
DRAM_cached,nt,read,sequential,32,1048576,14336,14336,10889512,332,91.8315
DRAM_cached,nt,read,sequential,32,1052672,14336,14280,10744771,327,93.0685
DRAM_cached,nt,read,sequential,64,131072,14336,114688,11108089,677,90.0245
DRAM_cached,nt,read,sequential,64,135168,14336,111212,11612701,708,86.1126
DRAM_cached,nt,read,sequential,64,1048576,14336,14336,10326997,630,96.8336
DRAM_cached,nt,read,sequential,64,1052672,14336,14280,10374430,633,96.3908
DRAM_cached,nt,read,sequential,128,131072,14336,114688,10589579,1292,94.4325
DRAM_cached,nt,read,sequential,128,135168,14336,111212,11026890,1346,90.6874
DRAM_cached,nt,read,sequential,128,1048576,14336,14336,10001018,1220,99.9898
DRAM_cached,nt,read,sequential,128,1052672,14336,14280,9944979,1213,100.553
DRAM_cached,nt,read,sequential,256,131072,14336,114688,10908867,2663,91.6685
DRAM_cached,nt,read,sequential,256,135168,14336,111212,11315474,2762,88.3746
DRAM_cached,nt,read,sequential,256,1048576,14336,14336,9653599,2356,103.588
DRAM_cached,nt,read,sequential,256,1052672,14336,14280,9749173,2380,102.573
DRAM_cached,nt,read,sequential,512,131072,14336,114688,9881389,4824,101.2
DRAM_cached,nt,read,sequential,512,135168,14336,111212,10324830,5041,96.8539
DRAM_cached,nt,read,sequential,512,1048576,14336,14336,8881735,4336,112.591
DRAM_cached,nt,read,sequential,512,1052672,14336,14280,8911873,4351,112.21
DRAM_cached,nt,read,sequential,1024,131072,14336,114688,6079757,5937,164.48
DRAM_cached,nt,read,sequential,1024,135168,14336,111212,5873675,5736,170.251
DRAM_cached,nt,read,sequential,1024,1048576,14336,14336,5685766,5552,175.878
DRAM_cached,nt,read,sequential,1024,1052672,14336,14280,5718081,5584,174.884
DRAM_cached,nt,read,sequential,2048,131072,14336,114688,3278525,6403,305.015
DRAM_cached,nt,read,sequential,2048,135168,14336,111212,3327461,6498,300.529
DRAM_cached,nt,read,sequential,2048,1048576,14336,14336,3271767,6390,305.645
DRAM_cached,nt,read,sequential,2048,1052672,14336,14280,3275531,6397,305.294
DRAM_cached,nt,read,sequential,4096,131072,14336,114688,2326330,9087,429.862
DRAM_cached,nt,read,sequential,4096,135168,14336,111212,2305859,9007,433.678
DRAM_cached,nt,read,sequential,4096,1048576,14336,14336,2274340,8884,439.688
DRAM_cached,nt,read,sequential,4096,1052672,14336,14280,2249397,8786,444.563
DRAM_cached,nt,read,sequential,8192,131072,14336,114688,1186708,9271,842.667
DRAM_cached,nt,read,sequential,8192,135168,14336,111212,1202495,9394,831.604
DRAM_cached,nt,read,sequential,8192,1048576,14336,14336,1195272,9338,836.629
DRAM_cached,nt,read,sequential,8192,1052672,14336,14280,1186000,9265,843.17
DRAM_cached,nt,read,sequential,16384,131072,14336,114688,423317,6614,2362.29
DRAM_cached,nt,read,sequential,16384,135168,14336,111212,421487,6585,2372.55
DRAM_cached,nt,read,sequential,16384,1048576,14336,14336,419874,6560,2381.67
DRAM_cached,nt,read,sequential,16384,1052672,14336,14280,417384,6521,2395.87
DRAM_cached,nt,read,sequential,32768,131072,14336,114688,198337,6198,5041.92
DRAM_cached,nt,read,sequential,32768,135168,14336,111212,198145,6192,5046.8
DRAM_cached,nt,read,sequential,32768,1048576,14336,14336,197970,6186,5051.27
DRAM_cached,nt,read,sequential,32768,1052672,14336,14280,197023,6156,5075.54
DRAM_cached,nt,read,sequential,65536,131072,14336,114688,99646,6227,10035.5
DRAM_cached,nt,read,sequential,65536,135168,14336,111212,99566,6222,10043.6
DRAM_cached,nt,read,sequential,65536,1048576,14336,14336,99328,6208,10067.6
DRAM_cached,nt,read,sequential,65536,1052672,14336,14280,99322,6207,10068.2
DRAM_cached,t,read,sequential,8,131072,14336,114688,11639655,88,85.9132
DRAM_cached,t,read,sequential,8,135168,14336,111212,12370620,94,80.8367
DRAM_cached,t,read,sequential,8,1048576,14336,14336,11105714,84,90.0437
DRAM_cached,t,read,sequential,8,1052672,14336,14280,11122497,84,89.9079
DRAM_cached,t,read,sequential,16,131072,14336,114688,11678344,178,85.6286
DRAM_cached,t,read,sequential,16,135168,14336,111212,12209080,186,81.9062
DRAM_cached,t,read,sequential,16,1048576,14336,14336,11047135,168,90.5212
DRAM_cached,t,read,sequential,16,1052672,14336,14280,10816792,165,92.4489
DRAM_cached,t,read,sequential,32,131072,14336,114688,11474564,350,87.1493
DRAM_cached,t,read,sequential,32,135168,14336,111212,12008395,366,83.2751
DRAM_cached,t,read,sequential,32,1048576,14336,14336,10878002,331,91.9286
DRAM_cached,t,read,sequential,32,1052672,14336,14280,10994784,335,90.9522
DRAM_cached,t,read,sequential,64,131072,14336,114688,11037865,673,90.5972
DRAM_cached,t,read,sequential,64,135168,14336,111212,11566125,705,86.4594
DRAM_cached,t,read,sequential,64,1048576,14336,14336,10300611,628,97.0816
DRAM_cached,t,read,sequential,64,1052672,14336,14280,10131923,618,98.6979
DRAM_cached,t,read,sequential,128,131072,14336,114688,10570853,1290,94.5997
DRAM_cached,t,read,sequential,128,135168,14336,111212,10930119,1334,91.4903
DRAM_cached,t,read,sequential,128,1048576,14336,14336,9911531,1209,100.893
DRAM_cached,t,read,sequential,128,1052672,14336,14280,9978130,1218,100.219
DRAM_cached,t,read,sequential,256,131072,14336,114688,10952397,2673,91.3042
DRAM_cached,t,read,sequential,256,135168,14336,111212,11336601,2767,88.2099
DRAM_cached,t,read,sequential,256,1048576,14336,14336,9766080,2384,102.395
DRAM_cached,t,read,sequential,256,1052672,14336,14280,9834077,2400,101.687
DRAM_cached,t,read,sequential,512,131072,14336,114688,9846031,4807,101.564
DRAM_cached,t,read,sequential,512,135168,14336,111212,10364741,5060,96.4809
DRAM_cached,t,read,sequential,512,1048576,14336,14336,8918861,4354,112.122
DRAM_cached,t,read,sequential,512,1052672,14336,14280,8953542,4371,111.688
