platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,t,read,random,8,135168,14336,111212,2406230,18,415.588
PMEM,t,read,random,8,1048576,14336,14336,2467182,18,405.321
PMEM,t,read,random,8,1052672,14336,14280,2558298,19,390.885
PMEM,t,read,random,16,131072,14336,114688,2447255,37,408.621
PMEM,t,read,random,16,135168,14336,111212,2520094,38,396.811
PMEM,t,read,random,16,1048576,14336,14336,2413639,36,414.312
PMEM,t,read,random,16,1052672,14336,14280,2540067,38,393.69
PMEM,t,read,random,32,131072,14336,114688,2431925,74,411.197
PMEM,t,read,random,32,135168,14336,111212,2393636,73,417.774
PMEM,t,read,random,32,1048576,14336,14336,2451565,74,407.903
PMEM,t,read,random,32,1052672,14336,14280,2545024,77,392.924
PMEM,t,read,random,64,131072,14336,114688,2423378,147,412.647
PMEM,t,read,random,64,135168,14336,111212,2341996,142,426.986
PMEM,t,read,random,64,1048576,14336,14336,2447312,149,408.612
PMEM,t,read,random,64,1052672,14336,14280,2460503,150,406.421
PMEM,t,read,random,128,131072,14336,114688,2283507,278,437.923
PMEM,t,read,random,128,135168,14336,111212,2229550,272,448.521
PMEM,t,read,random,128,1048576,14336,14336,2283252,278,437.972
PMEM,t,read,random,128,1052672,14336,14280,2346058,286,426.247
PMEM,t,read,random,256,131072,14336,114688,2296986,560,435.353
PMEM,t,read,random,256,135168,14336,111212,2284311,557,437.769
PMEM,t,read,random,256,1048576,14336,14336,2298070,561,435.148
PMEM,t,read,random,256,1052672,14336,14280,2264990,552,441.503
PMEM,t,read,random,512,131072,14336,114688,2131503,1040,469.152
PMEM,t,read,random,512,135168,14336,111212,2155219,1052,463.99
PMEM,t,read,random,512,1048576,14336,14336,2118561,1034,472.018
PMEM,t,read,random,512,1052672,14336,14280,2182476,1065,458.195
PMEM,t,read,random,1024,131072,14336,114688,1766506,1725,566.089
PMEM,t,read,random,1024,135168,14336,111212,1773714,1732,563.789
PMEM,t,read,random,1024,1048576,14336,14336,1757860,1716,568.873
PMEM,t,read,random,1024,1052672,14336,14280,1788083,1746,559.258
PMEM,t,read,random,2048,131072,14336,114688,1192399,2328,838.645
PMEM,t,read,random,2048,135168,14336,111212,1187740,2319,841.935
PMEM,t,read,random,2048,1048576,14336,14336,1189720,2323,840.534
PMEM,t,read,random,2048,1052672,14336,14280,1197069,2338,835.373
PMEM,t,read,random,4096,131072,14336,114688,658229,2571,1519.23
PMEM,t,read,random,4096,135168,14336,111212,645434,2521,1549.35
PMEM,t,read,random,4096,1048576,14336,14336,654196,2555,1528.59
PMEM,t,read,random,4096,1052672,14336,14280,642146,2508,1557.28
PMEM,t,read,random,8192,131072,14336,114688,389822,3045,2565.27
PMEM,t,read,random,8192,135168,14336,111212,385555,3012,2593.66
PMEM,t,read,random,8192,1048576,14336,14336,387512,3027,2580.56
PMEM,t,read,random,8192,1052672,14336,14280,386417,3018,2587.87
PMEM,t,read,random,16384,131072,14336,114688,181115,2829,5521.32
PMEM,t,read,random,16384,135168,14336,111212,180549,2821,5538.64
PMEM,t,read,random,16384,1048576,14336,14336,181019,2828,5524.26
PMEM,t,read,random,16384,1052672,14336,14280,180638,2822,5535.93
PMEM,t,read,random,32768,131072,14336,114688,90694,2834,11026.1
PMEM,t,read,random,32768,135168,14336,111212,90813,2837,11011.6
PMEM,t,read,random,32768,1048576,14336,14336,90454,2826,11055.3
PMEM,t,read,random,32768,1052672,14336,14280,91183,2849,10966.9
PMEM,t,read,random,65536,131072,14336,114688,46169,2885,21659.3
PMEM,t,read,random,65536,135168,14336,111212,45955,2872,21760
PMEM,t,read,random,65536,1048576,14336,14336,45795,2862,21836.3
PMEM,t,read,random,65536,1052672,14336,14280,45927,2870,21773.5
platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,nt,write,sequential,8,131072,14336,114688,24660776,188,40.5502
DRAM_cached,nt,write,sequential,8,135168,14336,111212,23197856,176,43.1074
DRAM_cached,nt,write,sequential,8,1048576,14336,14336,25340307,193,39.4628
DRAM_cached,nt,write,sequential,8,1052672,14336,14280,26389605,201,37.8937
DRAM_cached,nt,write,sequential,16,131072,14336,114688,24772349,377,40.3676
DRAM_cached,nt,write,sequential,16,135168,14336,111212,23300213,355,42.9181
DRAM_cached,nt,write,sequential,16,1048576,14336,14336,25320166,386,39.4942
DRAM_cached,nt,write,sequential,16,1052672,14336,14280,26466486,403,37.7836
DRAM_cached,nt,write,sequential,32,131072,14336,114688,24721546,754,40.4505
DRAM_cached,nt,write,sequential,32,135168,14336,111212,23294145,710,42.9292
DRAM_cached,nt,write,sequential,32,1048576,14336,14336,25415600,775,39.3459
DRAM_cached,nt,write,sequential,32,1052672,14336,14280,26590056,811,37.608
DRAM_cached,nt,write,sequential,64,131072,14336,114688,25154258,1535,39.7547
DRAM_cached,nt,write,sequential,64,135168,14336,111212,20871665,1273,47.9118
DRAM_cached,nt,write,sequential,64,1048576,14336,14336,25233528,1540,39.6298
DRAM_cached,nt,write,sequential,64,1052672,14336,14280,25721062,1569,38.8786
DRAM_cached,nt,write,sequential,128,131072,14336,114688,24141553,2946,41.4224
DRAM_cached,nt,write,sequential,128,135168,14336,111212,18733724,2286,53.3797
DRAM_cached,nt,write,sequential,128,1048576,14336,14336,23452235,2862,42.6399
DRAM_cached,nt,write,sequential,128,1052672,14336,14280,24373041,2975,41.0289
DRAM_cached,nt,write,sequential,256,131072,14336,114688,20123384,4912,49.6934
DRAM_cached,nt,write,sequential,256,135168,14336,111212,16194645,3953,61.7488
DRAM_cached,nt,write,sequential,256,1048576,14336,14336,18729635,4572,53.3913
DRAM_cached,nt,write,sequential,256,1052672,14336,14280,18660404,4555,53.5894
DRAM_cached,nt,write,sequential,512,131072,14336,114688,12570931,6138,79.5486
DRAM_cached,nt,write,sequential,512,135168,14336,111212,11707416,5716,85.4159
DRAM_cached,nt,write,sequential,512,1048576,14336,14336,12233094,5973,81.7455
DRAM_cached,nt,write,sequential,512,1052672,14336,14280,12355340,6032,80.9367
DRAM_cached,nt,write,sequential,1024,131072,14336,114688,7714672,7533,129.623
DRAM_cached,nt,write,sequential,1024,135168,14336,111212,7462845,7287,133.997
DRAM_cached,nt,write,sequential,1024,1048576,14336,14336,7621040,7442,131.216
DRAM_cached,nt,write,sequential,1024,1052672,14336,14280,7569955,7392,132.101
DRAM_cached,nt,write,sequential,2048,131072,14336,114688,4606283,8996,217.095
DRAM_cached,nt,write,sequential,2048,135168,14336,111212,4565976,8917,219.011
DRAM_cached,nt,write,sequential,2048,1048576,14336,14336,4570718,8927,218.784
DRAM_cached,nt,write,sequential,2048,1052672,14336,14280,4607897,8999,217.019
DRAM_cached,nt,write,sequential,4096,131072,14336,114688,2713605,10600,368.513
DRAM_cached,nt,write,sequential,4096,135168,14336,111212,2713769,10600,368.491
DRAM_cached,nt,write,sequential,4096,1048576,14336,14336,2738387,10696,365.178
DRAM_cached,nt,write,sequential,4096,1052672,14336,14280,2722496,10634,367.31
DRAM_cached,nt,write,sequential,8192,131072,14336,114688,1466807,11459,681.753
DRAM_cached,nt,write,sequential,8192,135168,14336,111212,1468633,11473,680.905
DRAM_cached,nt,write,sequential,8192,1048576,14336,14336,1471398,11495,679.625
DRAM_cached,nt,write,sequential,8192,1052672,14336,14280,1469955,11484,680.293
DRAM_cached,nt,write,sequential,16384,131072,14336,114688,771823,12059,1295.63
DRAM_cached,nt,write,sequential,16384,135168,14336,111212,770013,12031,1298.68
DRAM_cached,nt,write,sequential,16384,1048576,14336,14336,778814,12168,1284
DRAM_cached,nt,write,sequential,16384,1052672,14336,14280,775950,12124,1288.74
DRAM_cached,nt,write,sequential,32768,131072,14336,114688,388519,12141,2573.87
DRAM_cached,nt,write,sequential,32768,135168,14336,111212,387198,12099,2582.66
DRAM_cached,nt,write,sequential,32768,1048576,14336,14336,389357,12167,2568.33
DRAM_cached,nt,write,sequential,32768,1052672,14336,14280,385944,12060,2591.05
DRAM_cached,nt,write,sequential,65536,131072,14336,114688,196914,12307,5078.36
DRAM_cached,nt,write,sequential,65536,135168,14336,111212,196842,12302,5080.2
DRAM_cached,nt,write,sequential,65536,1048576,14336,14336,197474,12342,5063.94
DRAM_cached,nt,write,sequential,65536,1052672,14336,14280,196270,12266,5095.02
DRAM_cached,t,write,sequential,8,131072,14336,114688,24717283,188,40.4575
DRAM_cached,t,write,sequential,8,135168,14336,111212,23438952,178,42.664
DRAM_cached,t,write,sequential,8,1048576,14336,14336,25518523,194,39.1872
DRAM_cached,t,write,sequential,8,1052672,14336,14280,26549890,202,37.6649
DRAM_cached,t,write,sequential,16,131072,14336,114688,24767406,377,40.3756
DRAM_cached,t,write,sequential,16,135168,14336,111212,23453258,357,42.638
DRAM_cached,t,write,sequential,16,1048576,14336,14336,25415961,387,39.3454
DRAM_cached,t,write,sequential,16,1052672,14336,14280,26596597,405,37.5988
DRAM_cached,t,write,sequential,32,131072,14336,114688,24769096,755,40.3729
DRAM_cached,t,write,sequential,32,135168,14336,111212,23443974,715,42.6549
DRAM_cached,t,write,sequential,32,1048576,14336,14336,25210941,769,39.6653
DRAM_cached,t,write,sequential,32,1052672,14336,14280,26188981,799,38.184
DRAM_cached,t,write,sequential,64,131072,14336,114688,25092921,1531,39.8519
DRAM_cached,t,write,sequential,64,135168,14336,111212,20931312,1277,47.7753
DRAM_cached,t,write,sequential,64,1048576,14336,14336,25314891,1545,39.5024
DRAM_cached,t,write,sequential,64,1052672,14336,14280,25785563,1573,38.7814
DRAM_cached,t,write,sequential,128,131072,14336,114688,24376614,2975,41.0229
DRAM_cached,t,write,sequential,128,135168,14336,111212,18745478,2288,53.3462
DRAM_cached,t,write,sequential,128,1048576,14336,14336,24027688,2933,41.6187
DRAM_cached,t,write,sequential,128,1052672,14336,14280,24336177,2970,41.0911
DRAM_cached,t,write,sequential,256,131072,14336,114688,20032226,4890,49.9196
DRAM_cached,t,write,sequential,256,135168,14336,111212,16250467,3967,61.5367
DRAM_cached,t,write,sequential,256,1048576,14336,14336,18590007,4538,53.7923
DRAM_cached,t,write,sequential,256,1052672,14336,14280,18690903,4563,53.502
DRAM_cached,t,write,sequential,512,131072,14336,114688,12591163,6148,79.4208
DRAM_cached,t,write,sequential,512,135168,14336,111212,11704729,5715,85.4355
DRAM_cached,t,write,sequential,512,1048576,14336,14336,12338591,6024,81.0465
DRAM_cached,t,write,sequential,512,1052672,14336,14280,12229198,5971,81.7715
DRAM_cached,t,write,sequential,1024,131072,14336,114688,7718264,7537,129.563
DRAM_cached,t,write,sequential,1024,135168,14336,111212,7452440,7277,134.184
DRAM_cached,t,write,sequential,1024,1048576,14336,14336,7612481,7434,131.363
DRAM_cached,t,write,sequential,1024,1052672,14336,14280,7613824,7435,131.34
DRAM_cached,t,write,sequential,2048,131072,14336,114688,4643526,9069,215.354
DRAM_cached,t,write,sequential,2048,135168,14336,111212,4600507,8985,217.367
DRAM_cached,t,write,sequential,2048,1048576,14336,14336,4613515,9010,216.754
DRAM_cached,t,write,sequential,2048,1052672,14336,14280,4585075,8955,218.099
DRAM_cached,t,write,sequential,4096,131072,14336,114688,2730735,10666,366.202
DRAM_cached,t,write,sequential,4096,135168,14336,111212,2728342,10657,366.523
DRAM_cached,t,write,sequential,4096,1048576,14336,14336,2742287,10712,364.659
DRAM_cached,t,write,sequential,4096,1052672,14336,14280,2738339,10696,365.185
DRAM_cached,t,write,sequential,8192,131072,14336,114688,1467303,11463,681.522
DRAM_cached,t,write,sequential,8192,135168,14336,111212,1463268,11431,683.401
DRAM_cached,t,write,sequential,8192,1048576,14336,14336,1472251,11501,679.232
DRAM_cached,t,write,sequential,8192,1052672,14336,14280,1473470,11511,678.67
DRAM_cached,t,write,sequential,16384,131072,14336,114688,771087,12048,1296.87
DRAM_cached,t,write,sequential,16384,135168,14336,111212,769997,12031,1298.71
DRAM_cached,t,write,sequential,16384,1048576,14336,14336,777569,12149,1286.06
DRAM_cached,t,write,sequential,16384,1052672,14336,14280,775701,12120,1289.16
DRAM_cached,t,write,sequential,32768,131072,14336,114688,388626,12144,2573.16
DRAM_cached,t,write,sequential,32768,135168,14336,111212,387501,12109,2580.63
DRAM_cached,t,write,sequential,32768,1048576,14336,14336,388443,12138,2574.38
DRAM_cached,t,write,sequential,32768,1052672,14336,14280,388487,12140,2574.09
DRAM_cached,t,write,sequential,65536,131072,14336,114688,196792,12299,5081.5
DRAM_cached,t,write,sequential,65536,135168,14336,111212,196407,12275,5091.45
DRAM_cached,t,write,sequential,65536,1048576,14336,14336,196374,12273,5092.31
DRAM_cached,t,write,sequential,65536,1052672,14336,14280,196443,12277,5090.52
DRAM_cached,nt,write,random,8,131072,14336,114688,25225813,192,39.6419
DRAM_cached,nt,write,random,8,135168,14336,111212,25761623,196,38.8174
DRAM_cached,nt,write,random,8,1048576,14336,14336,25288856,192,39.5431
DRAM_cached,nt,write,random,8,1052672,14336,14280,26691303,203,37.4654
DRAM_cached,nt,write,random,16,131072,14336,114688,25228776,384,39.6373
DRAM_cached,nt,write,random,16,135168,14336,111212,25632961,391,39.0123
DRAM_cached,nt,write,random,16,1048576,14336,14336,25202697,384,39.6783
DRAM_cached,nt,write,random,16,1052672,14336,14280,26638694,406,37.5394
DRAM_cached,nt,write,random,32,131072,14336,114688,25074537,765,39.8811
DRAM_cached,nt,write,random,32,135168,14336,111212,25796205,787,38.7654
DRAM_cached,nt,write,random,32,1048576,14336,14336,25579353,780,39.094
DRAM_cached,nt,write,random,32,1052672,14336,14280,26561601,810,37.6483
DRAM_cached,nt,write,random,64,131072,14336,114688,25175627,1536,39.721
DRAM_cached,nt,write,random,64,135168,14336,111212,25250906,1541,39.6025
DRAM_cached,nt,write,random,64,1048576,14336,14336,24900604,1519,40.1597
DRAM_cached,nt,write,random,64,1052672,14336,14280,24679872,1506,40.5188
DRAM_cached,nt,write,random,128,131072,14336,114688,23852113,2911,41.925
DRAM_cached,nt,write,random,128,135168,14336,111212,23974152,2926,41.7116
DRAM_cached,nt,write,random,128,1048576,14336,14336,24011268,2931,41.6471
DRAM_cached,nt,write,random,128,1052672,14336,14280,23988086,2928,41.6874
DRAM_cached,nt,write,random,256,131072,14336,114688,19133822,4671,52.2635
DRAM_cached,nt,write,random,256,135168,14336,111212,19197049,4686,52.0913
DRAM_cached,nt,write,random,256,1048576,14336,14336,18923089,4619,52.8455
DRAM_cached,nt,write,random,256,1052672,14336,14280,19128880,4670,52.277
DRAM_cached,nt,write,random,512,131072,14336,114688,12176866,5945,82.1229
DRAM_cached,nt,write,random,512,135168,14336,111212,12210656,5962,81.8957
DRAM_cached,nt,write,random,512,1048576,14336,14336,12196522,5955,81.9906
DRAM_cached,nt,write,random,512,1052672,14336,14280,11938211,5829,83.7646
DRAM_cached,nt,write,random,1024,131072,14336,114688,7620323,7441,131.228
DRAM_cached,nt,write,random,1024,135168,14336,111212,7548076,7371,132.484
DRAM_cached,nt,write,random,1024,1048576,14336,14336,7616651,7438,131.291
DRAM_cached,nt,write,random,1024,1052672,14336,14280,7538766,7362,132.648
DRAM_cached,nt,write,random,2048,131072,14336,114688,4552895,8892,219.64
DRAM_cached,nt,write,random,2048,135168,14336,111212,4484378,8758,222.996
DRAM_cached,nt,write,random,2048,1048576,14336,14336,4515803,8819,221.445
DRAM_cached,nt,write,random,2048,1052672,14336,14280,4411769,8616,226.666
DRAM_cached,nt,write,random,4096,131072,14336,114688,2757309,10770,362.672
DRAM_cached,nt,write,random,4096,135168,14336,111212,2719458,10622,367.72
DRAM_cached,nt,write,random,4096,1048576,14336,14336,2738971,10699,365.101
DRAM_cached,nt,write,random,4096,1052672,14336,14280,2702284,10555,370.057
DRAM_cached,nt,write,random,8192,131072,14336,114688,1499111,11711,667.062
DRAM_cached,nt,write,random,8192,135168,14336,111212,1473499,11511,678.656
DRAM_cached,nt,write,random,8192,1048576,14336,14336,1505180,11759,664.372
DRAM_cached,nt,write,random,8192,1052672,14336,14280,1480693,11567,675.359
DRAM_cached,nt,write,random,16384,131072,14336,114688,775786,12121,1289.01
DRAM_cached,nt,write,random,16384,135168,14336,111212,761351,11896,1313.45
DRAM_cached,nt,write,random,16384,1048576,14336,14336,778318,12161,1284.82
DRAM_cached,nt,write,random,16384,1052672,14336,14280,762956,11921,1310.69
DRAM_cached,nt,write,random,32768,131072,14336,114688,388033,12126,2577.1
DRAM_cached,nt,write,random,32768,135168,14336,111212,385707,12053,2592.64
DRAM_cached,nt,write,random,32768,1048576,14336,14336,388092,12127,2576.7
DRAM_cached,nt,write,random,32768,1052672,14336,14280,383028,11969,2610.77
DRAM_cached,nt,write,random,65536,131072,14336,114688,196222,12263,5096.26
DRAM_cached,nt,write,random,65536,135168,14336,111212,196310,12269,5093.97
DRAM_cached,nt,write,random,65536,1048576,14336,14336,195758,12234,5108.34
DRAM_cached,nt,write,random,65536,1052672,14336,14280,196447,12277,5090.42
DRAM_cached,t,write,random,8,131072,14336,114688,25106714,191,39.83
DRAM_cached,t,write,random,8,135168,14336,111212,25776676,196,38.7948
DRAM_cached,t,write,random,8,1048576,14336,14336,25566352,195,39.1139
DRAM_cached,t,write,random,8,1052672,14336,14280,26706336,203,37.4443
DRAM_cached,t,write,random,16,131072,14336,114688,25205090,384,39.6745
DRAM_cached,t,write,random,16,135168,14336,111212,25700969,392,38.909
DRAM_cached,t,write,random,16,1048576,14336,14336,25628511,391,39.019
DRAM_cached,t,write,random,16,1052672,14336,14280,26669457,406,37.4961
DRAM_cached,t,write,random,32,131072,14336,114688,25224176,769,39.6445
DRAM_cached,t,write,random,32,135168,14336,111212,25775881,786,38.796
DRAM_cached,t,write,random,32,1048576,14336,14336,25516751,778,39.1899
DRAM_cached,t,write,random,32,1052672,14336,14280,26641329,813,37.5357
DRAM_cached,t,write,random,64,131072,14336,114688,25284446,1543,39.55
DRAM_cached,t,write,random,64,135168,14336,111212,25157568,1535,39.7495
DRAM_cached,t,write,random,64,1048576,14336,14336,25338381,1546,39.4658
DRAM_cached,t,write,random,64,1052672,14336,14280,25719207,1569,38.8814
DRAM_cached,t,write,random,128,131072,14336,114688,24017810,2931,41.6358
DRAM_cached,t,write,random,128,135168,14336,111212,23997502,2929,41.671
DRAM_cached,t,write,random,128,1048576,14336,14336,23951215,2923,41.7515
DRAM_cached,t,write,random,128,1052672,14336,14280,24293262,2965,41.1637
DRAM_cached,t,write,random,256,131072,14336,114688,19266680,4703,51.9031
DRAM_cached,t,write,random,256,135168,14336,111212,19209711,4689,52.057
DRAM_cached,t,write,random,256,1048576,14336,14336,19143995,4673,52.2357
DRAM_cached,t,write,random,256,1052672,14336,14280,18942777,4624,52.7906
DRAM_cached,t,write,random,512,131072,14336,114688,12241526,5977,81.6892
DRAM_cached,t,write,random,512,135168,14336,111212,12246190,5979,81.658
DRAM_cached,t,write,random,512,1048576,14336,14336,12192674,5953,82.0165
DRAM_cached,t,write,random,512,1052672,14336,14280,12032499,5875,83.1083
DRAM_cached,t,write,random,1024,131072,14336,114688,7626913,7448,131.115
DRAM_cached,t,write,random,1024,135168,14336,111212,7568741,7391,132.122
DRAM_cached,t,write,random,1024,1048576,14336,14336,7600240,7422,131.575
DRAM_cached,t,write,random,1024,1052672,14336,14280,7451185,7276,134.207
DRAM_cached,t,write,random,2048,131072,14336,114688,4547789,8882,219.887
DRAM_cached,t,write,random,2048,135168,14336,111212,4488336,8766,222.8
DRAM_cached,t,write,random,2048,1048576,14336,14336,4578100,8941,218.431
DRAM_cached,t,write,random,2048,1052672,14336,14280,4488417,8766,222.796
DRAM_cached,t,write,random,4096,131072,14336,114688,2770527,10822,360.942
DRAM_cached,t,write,random,4096,135168,14336,111212,2718285,10618,367.879
DRAM_cached,t,write,random,4096,1048576,14336,14336,2792205,10907,358.14
DRAM_cached,t,write,random,4096,1052672,14336,14280,2695630,10529,370.971
DRAM_cached,t,write,random,8192,131072,14336,114688,1496862,11694,668.064
DRAM_cached,t,write,random,8192,135168,14336,111212,1466926,11460,681.697
DRAM_cached,t,write,random,8192,1048576,14336,14336,1507316,11775,663.431
DRAM_cached,t,write,random,8192,1052672,14336,14280,1477057,11539,677.022
DRAM_cached,t,write,random,16384,131072,14336,114688,778205,12159,1285.01
DRAM_cached,t,write,random,16384,135168,14336,111212,765015,11953,1307.16
DRAM_cached,t,write,random,16384,1048576,14336,14336,781765,12215,1279.16
DRAM_cached,t,write,random,16384,1052672,14336,14280,754508,11789,1325.37
DRAM_cached,t,write,random,32768,131072,14336,114688,388512,12141,2573.92
DRAM_cached,t,write,random,32768,135168,14336,111212,386218,12069,2589.21
DRAM_cached,t,write,random,32768,1048576,14336,14336,387455,12107,2580.94
DRAM_cached,t,write,random,32768,1052672,14336,14280,384779,12024,2598.89
DRAM_cached,t,write,random,65536,131072,14336,114688,195984,12249,5102.44
DRAM_cached,t,write,random,65536,135168,14336,111212,195937,12246,5103.68
DRAM_cached,t,write,random,65536,1048576,14336,14336,195603,12225,5112.39
DRAM_cached,t,write,random,65536,1052672,14336,14280,196031,12251,5101.23
DRAM_cached,nt,read,sequential,8,131072,14336,114688,11734031,89,85.2222
DRAM_cached,nt,read,sequential,8,135168,14336,111212,12311377,93,81.2257
DRAM_cached,nt,read,sequential,8,1048576,14336,14336,11155751,85,89.6399
DRAM_cached,nt,read,sequential,8,1052672,14336,14280,11245578,85,88.9238
DRAM_cached,nt,read,sequential,16,131072,14336,114688,11703155,178,85.447
DRAM_cached,nt,read,sequential,16,135168,14336,111212,12218163,186,81.8454
DRAM_cached,nt,read,sequential,16,1048576,14336,14336,10825219,165,92.3769
DRAM_cached,nt,read,sequential,16,1052672,14336,14280,11066645,168,90.3616
DRAM_cached,nt,read,sequential,32,131072,14336,114688,11509474,351,86.8849
DRAM_cached,nt,read,sequential,32,135168,14336,111212,12034112,367,83.0971
DRAM_cached,nt,read,sequential,32,1048576,14336,14336,10856682,331,92.1092
DRAM_cached,nt,read,sequential,32,1052672,14336,14280,10741948,327,93.093
DRAM_cached,nt,read,sequential,64,131072,14336,114688,11103940,677,90.0581
DRAM_cached,nt,read,sequential,64,135168,14336,111212,11630572,709,85.9803
DRAM_cached,nt,read,sequential,64,1048576,14336,14336,10242743,625,97.6301
DRAM_cached,nt,read,sequential,64,1052672,14336,14280,10259322,626,97.4723
DRAM_cached,nt,read,sequential,128,131072,14336,114688,10600294,1293,94.337
DRAM_cached,nt,read,sequential,128,135168,14336,111212,10975142,1339,91.115
DRAM_cached,nt,read,sequential,128,1048576,14336,14336,10032983,1224,99.6712
DRAM_cached,nt,read,sequential,128,1052672,14336,14280,10077637,1230,99.2296
DRAM_cached,nt,read,sequential,256,131072,14336,114688,10980527,2680,91.0703
DRAM_cached,nt,read,sequential,256,135168,14336,111212,11382720,2778,87.8525
DRAM_cached,nt,read,sequential,256,1048576,14336,14336,9794785,2391,102.095
DRAM_cached,nt,read,sequential,256,1052672,14336,14280,9973577,2434,100.265
DRAM_cached,nt,read,sequential,512,131072,14336,114688,9929967,4848,100.705
DRAM_cached,nt,read,sequential,512,135168,14336,111212,10403981,5080,96.117
DRAM_cached,nt,read,sequential,512,1048576,14336,14336,9010328,4399,110.984
DRAM_cached,nt,read,sequential,512,1052672,14336,14280,9100270,4443,109.887
DRAM_cached,nt,read,sequential,1024,131072,14336,114688,6091760,5948,164.156
DRAM_cached,nt,read,sequential,1024,135168,14336,111212,5868023,5730,170.415
DRAM_cached,nt,read,sequential,1024,1048576,14336,14336,5777865,5642,173.074
DRAM_cached,nt,read,sequential,1024,1052672,14336,14280,5829260,5692,171.548
DRAM_cached,nt,read,sequential,2048,131072,14336,114688,3298723,6442,303.148
DRAM_cached,nt,read,sequential,2048,135168,14336,111212,3333752,6511,299.962
DRAM_cached,nt,read,sequential,2048,1048576,14336,14336,3294162,6433,303.567
DRAM_cached,nt,read,sequential,2048,1052672,14336,14280,3293286,6432,303.648
DRAM_cached,nt,read,sequential,4096,131072,14336,114688,2334255,9118,428.402
DRAM_cached,nt,read,sequential,4096,135168,14336,111212,2305920,9007,433.666
DRAM_cached,nt,read,sequential,4096,1048576,14336,14336,2262452,8837,441.998
DRAM_cached,nt,read,sequential,4096,1052672,14336,14280,2283062,8918,438.008
DRAM_cached,nt,read,sequential,8192,131072,14336,114688,1185418,9261,843.584
DRAM_cached,nt,read,sequential,8192,135168,14336,111212,1202945,9398,831.293
DRAM_cached,nt,read,sequential,8192,1048576,14336,14336,1192533,9316,838.551
DRAM_cached,nt,read,sequential,8192,1052672,14336,14280,1184757,9255,844.054
DRAM_cached,nt,read,sequential,16384,131072,14336,114688,422380,6599,2367.54
DRAM_cached,nt,read,sequential,16384,135168,14336,111212,422543,6602,2366.62
DRAM_cached,nt,read,sequential,16384,1048576,14336,14336,419795,6559,2382.12
DRAM_cached,nt,read,sequential,16384,1052672,14336,14280,420243,6566,2379.57
DRAM_cached,nt,read,sequential,32768,131072,14336,114688,199364,6230,5015.94
DRAM_cached,nt,read,sequential,32768,135168,14336,111212,199103,6221,5022.52
DRAM_cached,nt,read,sequential,32768,1048576,14336,14336,199133,6222,5021.76
DRAM_cached,nt,read,sequential,32768,1052672,14336,14280,198501,6203,5037.75
DRAM_cached,nt,read,sequential,65536,131072,14336,114688,100203,6262,9979.67
DRAM_cached,nt,read,sequential,65536,135168,14336,111212,99734,6233,10026.6
DRAM_cached,nt,read,sequential,65536,1048576,14336,14336,99829,6239,10017.1
DRAM_cached,nt,read,sequential,65536,1052672,14336,14280,99582,6223,10042
DRAM_cached,t,read,sequential,8,131072,14336,114688,11747802,89,85.1223
DRAM_cached,t,read,sequential,8,135168,14336,111212,12364180,94,80.8788
DRAM_cached,t,read,sequential,8,1048576,14336,14336,11154415,85,89.6506
DRAM_cached,t,read,sequential,8,1052672,14336,14280,11162426,85,89.5863
DRAM_cached,t,read,sequential,16,131072,14336,114688,11631175,177,85.9758
DRAM_cached,t,read,sequential,16,135168,14336,111212,12233177,186,81.7449
DRAM_cached,t,read,sequential,16,1048576,14336,14336,11049221,168,90.5041
DRAM_cached,t,read,sequential,16,1052672,14336,14280,11096683,169,90.117
DRAM_cached,t,read,sequential,32,131072,14336,114688,11568828,353,86.4392
DRAM_cached,t,read,sequential,32,135168,14336,111212,11996644,366,83.3566
DRAM_cached,t,read,sequential,32,1048576,14336,14336,10752034,328,93.0057
DRAM_cached,t,read,sequential,32,1052672,14336,14280,10957221,334,91.264
DRAM_cached,t,read,sequential,64,131072,14336,114688,10887612,664,91.8475
DRAM_cached,t,read,sequential,64,135168,14336,111212,11584067,707,86.3255
DRAM_cached,t,read,sequential,64,1048576,14336,14336,10239429,624,97.6617
DRAM_cached,t,read,sequential,64,1052672,14336,14280,10305630,629,97.0343
DRAM_cached,t,read,sequential,128,131072,14336,114688,10540738,1286,94.87
DRAM_cached,t,read,sequential,128,135168,14336,111212,11060467,1350,90.4121
DRAM_cached,t,read,sequential,128,1048576,14336,14336,10062546,1228,99.3784
DRAM_cached,t,read,sequential,128,1052672,14336,14280,10118577,1235,98.8281
DRAM_cached,t,read,sequential,256,131072,14336,114688,10995826,2684,90.9436
DRAM_cached,t,read,sequential,256,135168,14336,111212,11336718,2767,88.2089
DRAM_cached,t,read,sequential,256,1048576,14336,14336,9808979,2394,101.947
DRAM_cached,t,read,sequential,256,1052672,14336,14280,10084038,2461,99.1666
DRAM_cached,t,read,sequential,512,131072,14336,114688,9893599,4830,101.075
DRAM_cached,t,read,sequential,512,135168,14336,111212,10359861,5058,96.5264
DRAM_cached,t,read,sequential,512,1048576,14336,14336,8930757,4360,111.973
DRAM_cached,t,read,sequential,512,1052672,14336,14280,8889841,4340,112.488
