platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,t,read,random,8,135168,14336,111212,2577070,19,388.037
PMEM,t,read,random,8,1048576,14336,14336,2459076,18,406.657
PMEM,t,read,random,8,1052672,14336,14280,2213536,16,451.766
PMEM,t,read,random,16,131072,14336,114688,2439899,37,409.853
PMEM,t,read,random,16,135168,14336,111212,2403065,36,416.135
PMEM,t,read,random,16,1048576,14336,14336,2414200,36,414.216
PMEM,t,read,random,16,1052672,14336,14280,2532965,38,394.794
PMEM,t,read,random,32,131072,14336,114688,2431319,74,411.299
PMEM,t,read,random,32,135168,14336,111212,2398149,73,416.988
PMEM,t,read,random,32,1048576,14336,14336,2431507,74,411.268
PMEM,t,read,random,32,1052672,14336,14280,2606988,79,383.584
PMEM,t,read,random,64,131072,14336,114688,2434740,148,410.721
PMEM,t,read,random,64,135168,14336,111212,2504247,152,399.322
PMEM,t,read,random,64,1048576,14336,14336,2414239,147,414.209
PMEM,t,read,random,64,1052672,14336,14280,2458611,150,406.734
PMEM,t,read,random,128,131072,14336,114688,2275080,277,439.545
PMEM,t,read,random,128,135168,14336,111212,2384788,291,419.324
PMEM,t,read,random,128,1048576,14336,14336,2244032,273,445.626
PMEM,t,read,random,128,1052672,14336,14280,2052738,250,487.154
PMEM,t,read,random,256,131072,14336,114688,2290776,559,436.533
PMEM,t,read,random,256,135168,14336,111212,2160643,527,462.825
PMEM,t,read,random,256,1048576,14336,14336,2271021,554,440.33
PMEM,t,read,random,256,1052672,14336,14280,2282538,557,438.109
PMEM,t,read,random,512,131072,14336,114688,2125056,1037,470.576
PMEM,t,read,random,512,135168,14336,111212,2071023,1011,482.853
PMEM,t,read,random,512,1048576,14336,14336,2089613,1020,478.557
PMEM,t,read,random,512,1052672,14336,14280,2199005,1073,454.751
PMEM,t,read,random,1024,131072,14336,114688,1773656,1732,563.807
PMEM,t,read,random,1024,135168,14336,111212,1777556,1735,562.57
PMEM,t,read,random,1024,1048576,14336,14336,1767141,1725,565.886
PMEM,t,read,random,1024,1052672,14336,14280,1793440,1751,557.587
PMEM,t,read,random,2048,131072,14336,114688,1190082,2324,840.278
PMEM,t,read,random,2048,135168,14336,111212,1189829,2323,840.457
PMEM,t,read,random,2048,1048576,14336,14336,1192895,2329,838.296
PMEM,t,read,random,2048,1052672,14336,14280,1195730,2335,836.309
PMEM,t,read,random,4096,131072,14336,114688,671859,2624,1488.41
PMEM,t,read,random,4096,135168,14336,111212,662607,2588,1509.19
PMEM,t,read,random,4096,1048576,14336,14336,667669,2608,1497.75
PMEM,t,read,random,4096,1052672,14336,14280,658292,2571,1519.08
PMEM,t,read,random,8192,131072,14336,114688,392575,3066,2547.28
PMEM,t,read,random,8192,135168,14336,111212,391941,3062,2551.4
PMEM,t,read,random,8192,1048576,14336,14336,391754,3060,2552.62
PMEM,t,read,random,8192,1052672,14336,14280,389475,3042,2567.56
PMEM,t,read,random,16384,131072,14336,114688,181371,2833,5513.55
PMEM,t,read,random,16384,135168,14336,111212,182069,2844,5492.41
PMEM,t,read,random,16384,1048576,14336,14336,181256,2832,5517.05
PMEM,t,read,random,16384,1052672,14336,14280,182000,2843,5494.5
PMEM,t,read,random,32768,131072,14336,114688,91054,2845,10982.4
PMEM,t,read,random,32768,135168,14336,111212,90835,2838,11008.9
PMEM,t,read,random,32768,1048576,14336,14336,90707,2834,11024.4
PMEM,t,read,random,32768,1052672,14336,14280,91086,2846,10978.5
PMEM,t,read,random,65536,131072,14336,114688,46202,2887,21644
PMEM,t,read,random,65536,135168,14336,111212,46147,2884,21669.5
PMEM,t,read,random,65536,1048576,14336,14336,46095,2880,21694.2
PMEM,t,read,random,65536,1052672,14336,14280,45751,2859,21857.2
platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,nt,write,sequential,8,131072,14336,114688,24606807,187,40.6392
DRAM_cached,nt,write,sequential,8,135168,14336,111212,23491712,179,42.5682
DRAM_cached,nt,write,sequential,8,1048576,14336,14336,25324684,193,39.4872
DRAM_cached,nt,write,sequential,8,1052672,14336,14280,26395706,201,37.8849
DRAM_cached,nt,write,sequential,16,131072,14336,114688,24679392,376,40.5196
DRAM_cached,nt,write,sequential,16,135168,14336,111212,23472561,358,42.6029
DRAM_cached,nt,write,sequential,16,1048576,14336,14336,25425427,387,39.3307
DRAM_cached,nt,write,sequential,16,1052672,14336,14280,26526894,404,37.6976
DRAM_cached,nt,write,sequential,32,131072,14336,114688,24696169,753,40.4921
DRAM_cached,nt,write,sequential,32,135168,14336,111212,23406110,714,42.7239
DRAM_cached,nt,write,sequential,32,1048576,14336,14336,25478340,777,39.249
DRAM_cached,nt,write,sequential,32,1052672,14336,14280,26554731,810,37.6581
DRAM_cached,nt,write,sequential,64,131072,14336,114688,25125547,1533,39.8001
DRAM_cached,nt,write,sequential,64,135168,14336,111212,21019075,1282,47.5758
DRAM_cached,nt,write,sequential,64,1048576,14336,14336,25283460,1543,39.5515
DRAM_cached,nt,write,sequential,64,1052672,14336,14280,25699849,1568,38.9107
DRAM_cached,nt,write,sequential,128,131072,14336,114688,24373061,2975,41.0289
DRAM_cached,nt,write,sequential,128,135168,14336,111212,18894425,2306,52.9257
DRAM_cached,nt,write,sequential,128,1048576,14336,14336,24071260,2938,41.5433
DRAM_cached,nt,write,sequential,128,1052672,14336,14280,24321247,2968,41.1163
DRAM_cached,nt,write,sequential,256,131072,14336,114688,20115330,4910,49.7133
DRAM_cached,nt,write,sequential,256,135168,14336,111212,16259332,3969,61.5031
DRAM_cached,nt,write,sequential,256,1048576,14336,14336,18613685,4544,53.7239
DRAM_cached,nt,write,sequential,256,1052672,14336,14280,18578591,4535,53.8254
DRAM_cached,nt,write,sequential,512,131072,14336,114688,12694995,6198,78.7712
DRAM_cached,nt,write,sequential,512,135168,14336,111212,11706682,5716,85.4213
DRAM_cached,nt,write,sequential,512,1048576,14336,14336,12316764,6014,81.1902
DRAM_cached,nt,write,sequential,512,1052672,14336,14280,12388329,6048,80.7211
DRAM_cached,nt,write,sequential,1024,131072,14336,114688,7762572,7580,128.823
DRAM_cached,nt,write,sequential,1024,135168,14336,111212,7460394,7285,134.041
DRAM_cached,nt,write,sequential,1024,1048576,14336,14336,7524329,7347,132.902
DRAM_cached,nt,write,sequential,1024,1052672,14336,14280,7507201,7331,133.205
DRAM_cached,nt,write,sequential,2048,131072,14336,114688,4605654,8995,217.124
DRAM_cached,nt,write,sequential,2048,135168,14336,111212,4565414,8916,219.038
DRAM_cached,nt,write,sequential,2048,1048576,14336,14336,4577095,8939,218.479
DRAM_cached,nt,write,sequential,2048,1052672,14336,14280,4527049,8841,220.894
DRAM_cached,nt,write,sequential,4096,131072,14336,114688,2724554,10642,367.032
DRAM_cached,nt,write,sequential,4096,135168,14336,111212,2717652,10615,367.965
DRAM_cached,nt,write,sequential,4096,1048576,14336,14336,2738394,10696,365.177
DRAM_cached,nt,write,sequential,4096,1052672,14336,14280,2687587,10498,372.081
DRAM_cached,nt,write,sequential,8192,131072,14336,114688,1468903,11475,680.78
DRAM_cached,nt,write,sequential,8192,135168,14336,111212,1464909,11444,682.636
DRAM_cached,nt,write,sequential,8192,1048576,14336,14336,1478934,11554,676.162
DRAM_cached,nt,write,sequential,8192,1052672,14336,14280,1479406,11557,675.947
DRAM_cached,nt,write,sequential,16384,131072,14336,114688,766347,11974,1304.89
DRAM_cached,nt,write,sequential,16384,135168,14336,111212,769491,12023,1299.56
DRAM_cached,nt,write,sequential,16384,1048576,14336,14336,773805,12090,1292.31
DRAM_cached,nt,write,sequential,16384,1052672,14336,14280,775412,12115,1289.64
DRAM_cached,nt,write,sequential,32768,131072,14336,114688,389014,12156,2570.6
DRAM_cached,nt,write,sequential,32768,135168,14336,111212,388741,12148,2572.4
DRAM_cached,nt,write,sequential,32768,1048576,14336,14336,389327,12166,2568.53
DRAM_cached,nt,write,sequential,32768,1052672,14336,14280,387639,12113,2579.72
DRAM_cached,nt,write,sequential,65536,131072,14336,114688,196909,12306,5078.48
DRAM_cached,nt,write,sequential,65536,135168,14336,111212,196737,12296,5082.93
DRAM_cached,nt,write,sequential,65536,1048576,14336,14336,196819,12301,5080.79
DRAM_cached,nt,write,sequential,65536,1052672,14336,14280,197039,12314,5075.14
DRAM_cached,t,write,sequential,8,131072,14336,114688,24691884,188,40.4991
DRAM_cached,t,write,sequential,8,135168,14336,111212,23420948,178,42.6968
DRAM_cached,t,write,sequential,8,1048576,14336,14336,25473768,194,39.2561
DRAM_cached,t,write,sequential,8,1052672,14336,14280,26276641,200,38.0566
DRAM_cached,t,write,sequential,16,131072,14336,114688,24713960,377,40.463
DRAM_cached,t,write,sequential,16,135168,14336,111212,23555322,359,42.4533
DRAM_cached,t,write,sequential,16,1048576,14336,14336,25296219,385,39.5316
DRAM_cached,t,write,sequential,16,1052672,14336,14280,26582181,405,37.6192
DRAM_cached,t,write,sequential,32,131072,14336,114688,24762149,755,40.3842
DRAM_cached,t,write,sequential,32,135168,14336,111212,23514545,717,42.5269
DRAM_cached,t,write,sequential,32,1048576,14336,14336,25508442,778,39.2027
DRAM_cached,t,write,sequential,32,1052672,14336,14280,26459175,807,37.7941
DRAM_cached,t,write,sequential,64,131072,14336,114688,25155737,1535,39.7524
DRAM_cached,t,write,sequential,64,135168,14336,111212,21097495,1287,47.399
DRAM_cached,t,write,sequential,64,1048576,14336,14336,24953134,1523,40.0751
DRAM_cached,t,write,sequential,64,1052672,14336,14280,25808598,1575,38.7468
DRAM_cached,t,write,sequential,128,131072,14336,114688,24271801,2962,41.2001
DRAM_cached,t,write,sequential,128,135168,14336,111212,19026813,2322,52.5574
DRAM_cached,t,write,sequential,128,1048576,14336,14336,23425334,2859,42.6888
DRAM_cached,t,write,sequential,128,1052672,14336,14280,23731490,2896,42.1381
DRAM_cached,t,write,sequential,256,131072,14336,114688,19892772,4856,50.2695
DRAM_cached,t,write,sequential,256,135168,14336,111212,16372100,3997,61.0795
DRAM_cached,t,write,sequential,256,1048576,14336,14336,18724987,4571,53.4046
DRAM_cached,t,write,sequential,256,1052672,14336,14280,18917041,4618,52.8624
DRAM_cached,t,write,sequential,512,131072,14336,114688,12607779,6156,79.3161
DRAM_cached,t,write,sequential,512,135168,14336,111212,11767876,5746,84.9771
DRAM_cached,t,write,sequential,512,1048576,14336,14336,12321973,6016,81.1558
DRAM_cached,t,write,sequential,512,1052672,14336,14280,12122962,5919,82.4881
DRAM_cached,t,write,sequential,1024,131072,14336,114688,7731074,7549,129.348
DRAM_cached,t,write,sequential,1024,135168,14336,111212,7521280,7345,132.956
DRAM_cached,t,write,sequential,1024,1048576,14336,14336,7615542,7437,131.31
DRAM_cached,t,write,sequential,1024,1052672,14336,14280,7564149,7386,132.203
DRAM_cached,t,write,sequential,2048,131072,14336,114688,4595444,8975,217.607
DRAM_cached,t,write,sequential,2048,135168,14336,111212,4558441,8903,219.373
DRAM_cached,t,write,sequential,2048,1048576,14336,14336,4593969,8972,217.677
DRAM_cached,t,write,sequential,2048,1052672,14336,14280,4579649,8944,218.357
DRAM_cached,t,write,sequential,4096,131072,14336,114688,2711244,10590,368.834
DRAM_cached,t,write,sequential,4096,135168,14336,111212,2717539,10615,367.98
DRAM_cached,t,write,sequential,4096,1048576,14336,14336,2742375,10712,364.647
DRAM_cached,t,write,sequential,4096,1052672,14336,14280,2712980,10597,368.598
DRAM_cached,t,write,sequential,8192,131072,14336,114688,1463885,11436,683.113
DRAM_cached,t,write,sequential,8192,135168,14336,111212,1462599,11426,683.714
DRAM_cached,t,write,sequential,8192,1048576,14336,14336,1464921,11444,682.63
DRAM_cached,t,write,sequential,8192,1052672,14336,14280,1474329,11518,678.274
DRAM_cached,t,write,sequential,16384,131072,14336,114688,764137,11939,1308.66
DRAM_cached,t,write,sequential,16384,135168,14336,111212,765945,11967,1305.58
DRAM_cached,t,write,sequential,16384,1048576,14336,14336,771413,12053,1296.32
DRAM_cached,t,write,sequential,16384,1052672,14336,14280,769423,12022,1299.67
DRAM_cached,t,write,sequential,32768,131072,14336,114688,387762,12117,2578.9
DRAM_cached,t,write,sequential,32768,135168,14336,111212,387727,12116,2579.13
DRAM_cached,t,write,sequential,32768,1048576,14336,14336,388527,12141,2573.82
DRAM_cached,t,write,sequential,32768,1052672,14336,14280,388396,12137,2574.69
DRAM_cached,t,write,sequential,65536,131072,14336,114688,196664,12291,5084.81
DRAM_cached,t,write,sequential,65536,135168,14336,111212,196738,12296,5082.88
DRAM_cached,t,write,sequential,65536,1048576,14336,14336,197367,12335,5066.68
DRAM_cached,t,write,sequential,65536,1052672,14336,14280,196779,12298,5081.83
DRAM_cached,nt,write,random,8,131072,14336,114688,25266749,192,39.5777
DRAM_cached,nt,write,random,8,135168,14336,111212,25697208,196,38.9147
DRAM_cached,nt,write,random,8,1048576,14336,14336,25363889,193,39.4261
DRAM_cached,nt,write,random,8,1052672,14336,14280,26566891,202,37.6408
DRAM_cached,nt,write,random,16,131072,14336,114688,25198699,384,39.6846
DRAM_cached,nt,write,random,16,135168,14336,111212,25581573,390,39.0906
DRAM_cached,nt,write,random,16,1048576,14336,14336,25361600,386,39.4297
DRAM_cached,nt,write,random,16,1052672,14336,14280,26819959,409,37.2857
DRAM_cached,nt,write,random,32,131072,14336,114688,25202880,769,39.678
DRAM_cached,nt,write,random,32,135168,14336,111212,25534600,779,39.1625
DRAM_cached,nt,write,random,32,1048576,14336,14336,25607041,781,39.0518
DRAM_cached,nt,write,random,32,1052672,14336,14280,26644661,813,37.531
DRAM_cached,nt,write,random,64,131072,14336,114688,25177998,1536,39.7172
DRAM_cached,nt,write,random,64,135168,14336,111212,25165228,1535,39.7374
DRAM_cached,nt,write,random,64,1048576,14336,14336,25101247,1532,39.8387
DRAM_cached,nt,write,random,64,1052672,14336,14280,25664725,1566,38.964
DRAM_cached,nt,write,random,128,131072,14336,114688,24026661,2932,41.6204
DRAM_cached,nt,write,random,128,135168,14336,111212,23855164,2912,41.9196
DRAM_cached,nt,write,random,128,1048576,14336,14336,23657273,2887,42.2703
DRAM_cached,nt,write,random,128,1052672,14336,14280,24220866,2956,41.2867
DRAM_cached,nt,write,random,256,131072,14336,114688,19177011,4681,52.1458
DRAM_cached,nt,write,random,256,135168,14336,111212,19352574,4724,51.6727
DRAM_cached,nt,write,random,256,1048576,14336,14336,18630158,4548,53.6764
DRAM_cached,nt,write,random,256,1052672,14336,14280,19160673,4677,52.1902
DRAM_cached,nt,write,random,512,131072,14336,114688,12170882,5942,82.1633
DRAM_cached,nt,write,random,512,135168,14336,111212,12202182,5958,81.9525
DRAM_cached,nt,write,random,512,1048576,14336,14336,11930083,5825,83.8217
DRAM_cached,nt,write,random,512,1052672,14336,14280,12192631,5953,82.0167
DRAM_cached,nt,write,random,1024,131072,14336,114688,7608374,7430,131.434
DRAM_cached,nt,write,random,1024,135168,14336,111212,7583620,7405,131.863
DRAM_cached,nt,write,random,1024,1048576,14336,14336,7621818,7443,131.202
DRAM_cached,nt,write,random,1024,1052672,14336,14280,7550056,7373,132.449
DRAM_cached,nt,write,random,2048,131072,14336,114688,4545879,8878,219.979
DRAM_cached,nt,write,random,2048,135168,14336,111212,4510382,8809,221.711
DRAM_cached,nt,write,random,2048,1048576,14336,14336,4522435,8832,221.12
DRAM_cached,nt,write,random,2048,1052672,14336,14280,4537324,8861,220.394
DRAM_cached,nt,write,random,4096,131072,14336,114688,2767221,10809,361.373
DRAM_cached,nt,write,random,4096,135168,14336,111212,2716309,10610,368.147
DRAM_cached,nt,write,random,4096,1048576,14336,14336,2780915,10862,359.594
DRAM_cached,nt,write,random,4096,1052672,14336,14280,2737303,10692,365.323
DRAM_cached,nt,write,random,8192,131072,14336,114688,1489639,11637,671.303
DRAM_cached,nt,write,random,8192,135168,14336,111212,1479496,11558,675.905
DRAM_cached,nt,write,random,8192,1048576,14336,14336,1502115,11735,665.728
DRAM_cached,nt,write,random,8192,1052672,14336,14280,1484866,11600,673.461
DRAM_cached,nt,write,random,16384,131072,14336,114688,774426,12100,1291.28
DRAM_cached,nt,write,random,16384,135168,14336,111212,767099,11985,1303.61
DRAM_cached,nt,write,random,16384,1048576,14336,14336,775667,12119,1289.21
DRAM_cached,nt,write,random,16384,1052672,14336,14280,767149,11986,1303.53
DRAM_cached,nt,write,random,32768,131072,14336,114688,388316,12134,2575.22
DRAM_cached,nt,write,random,32768,135168,14336,111212,386252,12070,2588.98
DRAM_cached,nt,write,random,32768,1048576,14336,14336,388714,12147,2572.58
DRAM_cached,nt,write,random,32768,1052672,14336,14280,384232,12007,2602.59
DRAM_cached,nt,write,random,65536,131072,14336,114688,196212,12263,5096.51
DRAM_cached,nt,write,random,65536,135168,14336,111212,196069,12254,5100.23
DRAM_cached,nt,write,random,65536,1048576,14336,14336,195966,12247,5102.92
DRAM_cached,nt,write,random,65536,1052672,14336,14280,195878,12242,5105.21
DRAM_cached,t,write,random,8,131072,14336,114688,25134126,191,39.7865
DRAM_cached,t,write,random,8,135168,14336,111212,25747309,196,38.839
DRAM_cached,t,write,random,8,1048576,14336,14336,25713460,196,38.8901
DRAM_cached,t,write,random,8,1052672,14336,14280,26146377,199,38.2462
DRAM_cached,t,write,random,16,131072,14336,114688,25233844,385,39.6293
DRAM_cached,t,write,random,16,135168,14336,111212,25666943,391,38.9606
DRAM_cached,t,write,random,16,1048576,14336,14336,25734277,392,38.8587
DRAM_cached,t,write,random,16,1052672,14336,14280,26542336,405,37.6757
DRAM_cached,t,write,random,32,131072,14336,114688,25191802,768,39.6955
DRAM_cached,t,write,random,32,135168,14336,111212,25563437,780,39.1184
DRAM_cached,t,write,random,32,1048576,14336,14336,25409834,775,39.3548
DRAM_cached,t,write,random,32,1052672,14336,14280,26326420,803,37.9847
DRAM_cached,t,write,random,64,131072,14336,114688,25128983,1533,39.7947
DRAM_cached,t,write,random,64,135168,14336,111212,25067156,1529,39.8928
DRAM_cached,t,write,random,64,1048576,14336,14336,24695781,1507,40.4927
DRAM_cached,t,write,random,64,1052672,14336,14280,25766662,1572,38.8098
DRAM_cached,t,write,random,128,131072,14336,114688,24098729,2941,41.496
DRAM_cached,t,write,random,128,135168,14336,111212,23980218,2927,41.701
DRAM_cached,t,write,random,128,1048576,14336,14336,24087680,2940,41.515
DRAM_cached,t,write,random,128,1052672,14336,14280,24372750,2975,41.0294
DRAM_cached,t,write,random,256,131072,14336,114688,19170785,4680,52.1627
DRAM_cached,t,write,random,256,135168,14336,111212,19381138,4731,51.5966
DRAM_cached,t,write,random,256,1048576,14336,14336,19133928,4671,52.2632
DRAM_cached,t,write,random,256,1052672,14336,14280,19442366,4746,51.4341
DRAM_cached,t,write,random,512,131072,14336,114688,12149174,5932,82.3101
DRAM_cached,t,write,random,512,135168,14336,111212,12253010,5982,81.6126
DRAM_cached,t,write,random,512,1048576,14336,14336,12157229,5936,82.2556
DRAM_cached,t,write,random,512,1052672,14336,14280,12049504,5883,82.991
DRAM_cached,t,write,random,1024,131072,14336,114688,7596520,7418,131.639
DRAM_cached,t,write,random,1024,135168,14336,111212,7585113,7407,131.837
DRAM_cached,t,write,random,1024,1048576,14336,14336,7532461,7355,132.759
DRAM_cached,t,write,random,1024,1052672,14336,14280,7524882,7348,132.892
DRAM_cached,t,write,random,2048,131072,14336,114688,4502388,8793,222.104
DRAM_cached,t,write,random,2048,135168,14336,111212,4480266,8750,223.201
DRAM_cached,t,write,random,2048,1048576,14336,14336,4539547,8866,220.286
DRAM_cached,t,write,random,2048,1052672,14336,14280,4459340,8709,224.248
DRAM_cached,t,write,random,4096,131072,14336,114688,2749650,10740,363.683
DRAM_cached,t,write,random,4096,135168,14336,111212,2710698,10588,368.909
DRAM_cached,t,write,random,4096,1048576,14336,14336,2770303,10821,360.971
DRAM_cached,t,write,random,4096,1052672,14336,14280,2689870,10507,371.765
DRAM_cached,t,write,random,8192,131072,14336,114688,1485595,11606,673.131
DRAM_cached,t,write,random,8192,135168,14336,111212,1475449,11526,677.76
DRAM_cached,t,write,random,8192,1048576,14336,14336,1500926,11725,666.255
DRAM_cached,t,write,random,8192,1052672,14336,14280,1484994,11601,673.403
DRAM_cached,t,write,random,16384,131072,14336,114688,773710,12089,1292.47
DRAM_cached,t,write,random,16384,135168,14336,111212,764963,11952,1307.25
DRAM_cached,t,write,random,16384,1048576,14336,14336,776453,12132,1287.91
DRAM_cached,t,write,random,16384,1052672,14336,14280,767942,11999,1302.18
DRAM_cached,t,write,random,32768,131072,14336,114688,388730,12147,2572.48
DRAM_cached,t,write,random,32768,135168,14336,111212,386200,12068,2589.33
DRAM_cached,t,write,random,32768,1048576,14336,14336,388362,12136,2574.92
DRAM_cached,t,write,random,32768,1052672,14336,14280,385038,12032,2597.14
DRAM_cached,t,write,random,65536,131072,14336,114688,196280,12267,5094.75
DRAM_cached,t,write,random,65536,135168,14336,111212,195864,12241,5105.58
DRAM_cached,t,write,random,65536,1048576,14336,14336,196279,12267,5094.77
DRAM_cached,t,write,random,65536,1052672,14336,14280,196145,12259,5098.25
DRAM_cached,nt,read,sequential,8,131072,14336,114688,11832209,90,84.5151
DRAM_cached,nt,read,sequential,8,135168,14336,111212,12386305,94,80.7343
DRAM_cached,nt,read,sequential,8,1048576,14336,14336,11261675,85,88.7967
DRAM_cached,nt,read,sequential,8,1052672,14336,14280,11351245,86,88.0961
DRAM_cached,nt,read,sequential,16,131072,14336,114688,11755429,179,85.0671
DRAM_cached,nt,read,sequential,16,135168,14336,111212,12281345,187,81.4243
DRAM_cached,nt,read,sequential,16,1048576,14336,14336,11109328,169,90.0144
DRAM_cached,nt,read,sequential,16,1052672,14336,14280,11137696,169,89.7852
DRAM_cached,nt,read,sequential,32,131072,14336,114688,11526390,351,86.7574
DRAM_cached,nt,read,sequential,32,135168,14336,111212,12101547,369,82.6341
DRAM_cached,nt,read,sequential,32,1048576,14336,14336,10946193,334,91.356
DRAM_cached,nt,read,sequential,32,1052672,14336,14280,10874493,331,91.9583
DRAM_cached,nt,read,sequential,64,131072,14336,114688,11183377,682,89.4184
DRAM_cached,nt,read,sequential,64,135168,14336,111212,11643745,710,85.883
DRAM_cached,nt,read,sequential,64,1048576,14336,14336,10309359,629,96.9992
DRAM_cached,nt,read,sequential,64,1052672,14336,14280,10523195,642,95.0282
DRAM_cached,nt,read,sequential,128,131072,14336,114688,10586446,1292,94.4604
DRAM_cached,nt,read,sequential,128,135168,14336,111212,11093539,1354,90.1426
DRAM_cached,nt,read,sequential,128,1048576,14336,14336,9992667,1219,100.073
DRAM_cached,nt,read,sequential,128,1052672,14336,14280,10007881,1221,99.9212
DRAM_cached,nt,read,sequential,256,131072,14336,114688,10824646,2642,92.3818
DRAM_cached,nt,read,sequential,256,135168,14336,111212,11421649,2788,87.553
DRAM_cached,nt,read,sequential,256,1048576,14336,14336,9827147,2399,101.759
DRAM_cached,nt,read,sequential,256,1052672,14336,14280,9979470,2436,100.206
DRAM_cached,nt,read,sequential,512,131072,14336,114688,9892333,4830,101.088
DRAM_cached,nt,read,sequential,512,135168,14336,111212,10418772,5087,95.9806
DRAM_cached,nt,read,sequential,512,1048576,14336,14336,8932732,4361,111.948
DRAM_cached,nt,read,sequential,512,1052672,14336,14280,9028996,4408,110.754
DRAM_cached,nt,read,sequential,1024,131072,14336,114688,6068565,5926,164.784
DRAM_cached,nt,read,sequential,1024,135168,14336,111212,5867598,5730,170.427
DRAM_cached,nt,read,sequential,1024,1048576,14336,14336,5715866,5581,174.952
DRAM_cached,nt,read,sequential,1024,1052672,14336,14280,5799018,5663,172.443
DRAM_cached,nt,read,sequential,2048,131072,14336,114688,3295889,6437,303.408
DRAM_cached,nt,read,sequential,2048,135168,14336,111212,3344456,6532,299.002
DRAM_cached,nt,read,sequential,2048,1048576,14336,14336,3309546,6463,302.156
DRAM_cached,nt,read,sequential,2048,1052672,14336,14280,3294972,6435,303.493
DRAM_cached,nt,read,sequential,4096,131072,14336,114688,2329035,9097,429.362
DRAM_cached,nt,read,sequential,4096,135168,14336,111212,2316703,9049,431.648
DRAM_cached,nt,read,sequential,4096,1048576,14336,14336,2272172,8875,440.107
DRAM_cached,nt,read,sequential,4096,1052672,14336,14280,2294369,8962,435.85
DRAM_cached,nt,read,sequential,8192,131072,14336,114688,1188013,9281,841.741
DRAM_cached,nt,read,sequential,8192,135168,14336,111212,1206398,9424,828.914
DRAM_cached,nt,read,sequential,8192,1048576,14336,14336,1196520,9347,835.757
DRAM_cached,nt,read,sequential,8192,1052672,14336,14280,1188613,9286,841.317
DRAM_cached,nt,read,sequential,16384,131072,14336,114688,422760,6605,2365.4
DRAM_cached,nt,read,sequential,16384,135168,14336,111212,422389,6599,2367.48
DRAM_cached,nt,read,sequential,16384,1048576,14336,14336,419696,6557,2382.67
DRAM_cached,nt,read,sequential,16384,1052672,14336,14280,419212,6550,2385.42
DRAM_cached,nt,read,sequential,32768,131072,14336,114688,198600,6206,5035.24
DRAM_cached,nt,read,sequential,32768,135168,14336,111212,198202,6193,5045.33
DRAM_cached,nt,read,sequential,32768,1048576,14336,14336,197355,6167,5067
DRAM_cached,nt,read,sequential,32768,1052672,14336,14280,197414,6169,5065.48
DRAM_cached,nt,read,sequential,65536,131072,14336,114688,99605,6225,10039.6
DRAM_cached,nt,read,sequential,65536,135168,14336,111212,99511,6219,10049.1
DRAM_cached,nt,read,sequential,65536,1048576,14336,14336,99549,6221,10045.3
DRAM_cached,nt,read,sequential,65536,1052672,14336,14280,99736,6233,10026.4
DRAM_cached,t,read,sequential,8,131072,14336,114688,11734194,89,85.221
DRAM_cached,t,read,sequential,8,135168,14336,111212,12290384,93,81.3644
DRAM_cached,t,read,sequential,8,1048576,14336,14336,10915240,83,91.615
DRAM_cached,t,read,sequential,8,1052672,14336,14280,11013866,84,90.7946
DRAM_cached,t,read,sequential,16,131072,14336,114688,11658504,177,85.7743
DRAM_cached,t,read,sequential,16,135168,14336,111212,12223139,186,81.812
DRAM_cached,t,read,sequential,16,1048576,14336,14336,10933929,166,91.4584
DRAM_cached,t,read,sequential,16,1052672,14336,14280,10981730,167,91.0603
DRAM_cached,t,read,sequential,32,131072,14336,114688,11443764,349,87.3838
DRAM_cached,t,read,sequential,32,135168,14336,111212,12029221,367,83.1309
DRAM_cached,t,read,sequential,32,1048576,14336,14336,10862984,331,92.0557
DRAM_cached,t,read,sequential,32,1052672,14336,14280,10813038,329,92.4809
DRAM_cached,t,read,sequential,64,131072,14336,114688,11013304,672,90.7993
DRAM_cached,t,read,sequential,64,135168,14336,111212,11577192,706,86.3767
DRAM_cached,t,read,sequential,64,1048576,14336,14336,10359144,632,96.5331
DRAM_cached,t,read,sequential,64,1052672,14336,14280,10160219,620,98.4231
DRAM_cached,t,read,sequential,128,131072,14336,114688,10505825,1282,95.1853
DRAM_cached,t,read,sequential,128,135168,14336,111212,11008801,1343,90.8364
DRAM_cached,t,read,sequential,128,1048576,14336,14336,10010250,1221,99.8976
DRAM_cached,t,read,sequential,128,1052672,14336,14280,10082399,1230,99.1827
DRAM_cached,t,read,sequential,256,131072,14336,114688,10879076,2656,91.9196
DRAM_cached,t,read,sequential,256,135168,14336,111212,11394210,2781,87.7639
DRAM_cached,t,read,sequential,256,1048576,14336,14336,10061883,2456,99.385
DRAM_cached,t,read,sequential,256,1052672,14336,14280,9512719,2322,105.122
DRAM_cached,t,read,sequential,512,131072,14336,114688,9865849,4817,101.36
DRAM_cached,t,read,sequential,512,135168,14336,111212,10434501,5094,95.8359
DRAM_cached,t,read,sequential,512,1048576,14336,14336,8947808,4369,111.759
DRAM_cached,t,read,sequential,512,1052672,14336,14280,9098715,4442,109.906
