platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,t,read,random,8,135168,14336,111212,2594277,19,385.464
PMEM,t,read,random,8,1048576,14336,14336,2368281,18,422.247
PMEM,t,read,random,8,1052672,14336,14280,2592263,19,385.763
PMEM,t,read,random,16,131072,14336,114688,2453720,37,407.544
PMEM,t,read,random,16,135168,14336,111212,2566222,39,389.678
PMEM,t,read,random,16,1048576,14336,14336,2462230,37,406.136
PMEM,t,read,random,16,1052672,14336,14280,2518081,38,397.128
PMEM,t,read,random,32,131072,14336,114688,2435637,74,410.57
PMEM,t,read,random,32,135168,14336,111212,2572751,78,388.689
PMEM,t,read,random,32,1048576,14336,14336,2455228,74,407.294
PMEM,t,read,random,32,1052672,14336,14280,2583527,78,387.068
PMEM,t,read,random,64,131072,14336,114688,2429845,148,411.549
PMEM,t,read,random,64,135168,14336,111212,2491505,152,401.364
PMEM,t,read,random,64,1048576,14336,14336,2443280,149,409.286
PMEM,t,read,random,64,1052672,14336,14280,2424139,147,412.518
PMEM,t,read,random,128,131072,14336,114688,2272957,277,439.955
PMEM,t,read,random,128,135168,14336,111212,2366822,288,422.507
PMEM,t,read,random,128,1048576,14336,14336,2268630,276,440.795
PMEM,t,read,random,128,1052672,14336,14280,2335079,285,428.251
PMEM,t,read,random,256,131072,14336,114688,2295359,560,435.662
PMEM,t,read,random,256,135168,14336,111212,2270850,554,440.364
PMEM,t,read,random,256,1048576,14336,14336,2290164,559,436.65
PMEM,t,read,random,256,1052672,14336,14280,2268917,553,440.739
PMEM,t,read,random,512,131072,14336,114688,2126908,1038,470.166
PMEM,t,read,random,512,135168,14336,111212,2107500,1029,474.496
PMEM,t,read,random,512,1048576,14336,14336,2111859,1031,473.516
PMEM,t,read,random,512,1052672,14336,14280,2175890,1062,459.582
PMEM,t,read,random,1024,131072,14336,114688,1766844,1725,565.981
PMEM,t,read,random,1024,135168,14336,111212,1775116,1733,563.343
PMEM,t,read,random,1024,1048576,14336,14336,1766683,1725,566.032
PMEM,t,read,random,1024,1052672,14336,14280,1778676,1736,562.216
PMEM,t,read,random,2048,131072,14336,114688,1191475,2327,839.296
PMEM,t,read,random,2048,135168,14336,111212,1188077,2320,841.696
PMEM,t,read,random,2048,1048576,14336,14336,1192184,2328,838.797
PMEM,t,read,random,2048,1052672,14336,14280,1198774,2341,834.185
PMEM,t,read,random,4096,131072,14336,114688,669418,2614,1493.83
PMEM,t,read,random,4096,135168,14336,111212,662153,2586,1510.22
PMEM,t,read,random,4096,1048576,14336,14336,668720,2612,1495.39
PMEM,t,read,random,4096,1052672,14336,14280,656982,2566,1522.11
PMEM,t,read,random,8192,131072,14336,114688,394088,3078,2537.5
PMEM,t,read,random,8192,135168,14336,111212,392041,3062,2550.75
PMEM,t,read,random,8192,1048576,14336,14336,393432,3073,2541.73
PMEM,t,read,random,8192,1052672,14336,14280,390924,3054,2558.04
PMEM,t,read,random,16384,131072,14336,114688,181674,2838,5504.34
PMEM,t,read,random,16384,135168,14336,111212,181944,2842,5496.17
PMEM,t,read,random,16384,1048576,14336,14336,181821,2840,5499.9
PMEM,t,read,random,16384,1052672,14336,14280,181611,2837,5506.26
PMEM,t,read,random,32768,131072,14336,114688,90879,2839,11003.6
PMEM,t,read,random,32768,135168,14336,111212,90738,2835,11020.7
PMEM,t,read,random,32768,1048576,14336,14336,91095,2846,10977.5
PMEM,t,read,random,32768,1052672,14336,14280,90702,2834,11025
PMEM,t,read,random,65536,131072,14336,114688,46132,2883,21676.5
PMEM,t,read,random,65536,135168,14336,111212,46116,2882,21684.3
PMEM,t,read,random,65536,1048576,14336,14336,46292,2893,21601.6
PMEM,t,read,random,65536,1052672,14336,14280,46129,2883,21678.3
platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,nt,write,sequential,8,131072,14336,114688,24763454,188,40.3821
DRAM_cached,nt,write,sequential,8,135168,14336,111212,23366609,178,42.7961
DRAM_cached,nt,write,sequential,8,1048576,14336,14336,25343890,193,39.4572
DRAM_cached,nt,write,sequential,8,1052672,14336,14280,26476257,201,37.7697
DRAM_cached,nt,write,sequential,16,131072,14336,114688,24765453,377,40.3788
DRAM_cached,nt,write,sequential,16,135168,14336,111212,23392743,356,42.7483
DRAM_cached,nt,write,sequential,16,1048576,14336,14336,25275570,385,39.5639
DRAM_cached,nt,write,sequential,16,1052672,14336,14280,26579855,405,37.6225
DRAM_cached,nt,write,sequential,32,131072,14336,114688,24728955,754,40.4384
DRAM_cached,nt,write,sequential,32,135168,14336,111212,23383615,713,42.765
DRAM_cached,nt,write,sequential,32,1048576,14336,14336,25454861,776,39.2852
DRAM_cached,nt,write,sequential,32,1052672,14336,14280,26319429,803,37.9947
DRAM_cached,nt,write,sequential,64,131072,14336,114688,25170969,1536,39.7283
DRAM_cached,nt,write,sequential,64,135168,14336,111212,20886182,1274,47.8785
DRAM_cached,nt,write,sequential,64,1048576,14336,14336,25213468,1538,39.6613
DRAM_cached,nt,write,sequential,64,1052672,14336,14280,25548856,1559,39.1407
DRAM_cached,nt,write,sequential,128,131072,14336,114688,24365967,2974,41.0408
DRAM_cached,nt,write,sequential,128,135168,14336,111212,18835412,2299,53.0915
DRAM_cached,nt,write,sequential,128,1048576,14336,14336,24014245,2931,41.642
DRAM_cached,nt,write,sequential,128,1052672,14336,14280,23829559,2908,41.9647
DRAM_cached,nt,write,sequential,256,131072,14336,114688,20129205,4914,49.6791
DRAM_cached,nt,write,sequential,256,135168,14336,111212,16196193,3954,61.7429
DRAM_cached,nt,write,sequential,256,1048576,14336,14336,18814487,4593,53.1505
DRAM_cached,nt,write,sequential,256,1052672,14336,14280,18589723,4538,53.7932
DRAM_cached,nt,write,sequential,512,131072,14336,114688,12611736,6158,79.2912
DRAM_cached,nt,write,sequential,512,135168,14336,111212,11765414,5744,84.9949
DRAM_cached,nt,write,sequential,512,1048576,14336,14336,12144418,5929,82.3424
DRAM_cached,nt,write,sequential,512,1052672,14336,14280,12275120,5993,81.4656
DRAM_cached,nt,write,sequential,1024,131072,14336,114688,7711721,7530,129.673
DRAM_cached,nt,write,sequential,1024,135168,14336,111212,7473553,7298,133.805
DRAM_cached,nt,write,sequential,1024,1048576,14336,14336,7657178,7477,130.596
DRAM_cached,nt,write,sequential,1024,1052672,14336,14280,7569300,7391,132.113
DRAM_cached,nt,write,sequential,2048,131072,14336,114688,4602452,8989,217.275
DRAM_cached,nt,write,sequential,2048,135168,14336,111212,4585006,8955,218.102
DRAM_cached,nt,write,sequential,2048,1048576,14336,14336,4554096,8894,219.583
DRAM_cached,nt,write,sequential,2048,1052672,14336,14280,4569476,8924,218.843
DRAM_cached,nt,write,sequential,4096,131072,14336,114688,2715803,10608,368.215
DRAM_cached,nt,write,sequential,4096,135168,14336,111212,2722322,10634,367.333
DRAM_cached,nt,write,sequential,4096,1048576,14336,14336,2744720,10721,364.336
DRAM_cached,nt,write,sequential,4096,1052672,14336,14280,2734152,10680,365.744
DRAM_cached,nt,write,sequential,8192,131072,14336,114688,1462718,11427,683.659
DRAM_cached,nt,write,sequential,8192,135168,14336,111212,1466882,11460,681.718
DRAM_cached,nt,write,sequential,8192,1048576,14336,14336,1476697,11536,677.187
DRAM_cached,nt,write,sequential,8192,1052672,14336,14280,1467612,11465,681.379
DRAM_cached,nt,write,sequential,16384,131072,14336,114688,774253,12097,1291.57
DRAM_cached,nt,write,sequential,16384,135168,14336,111212,771917,12061,1295.47
DRAM_cached,nt,write,sequential,16384,1048576,14336,14336,776893,12138,1287.18
DRAM_cached,nt,write,sequential,16384,1052672,14336,14280,777208,12143,1286.66
DRAM_cached,nt,write,sequential,32768,131072,14336,114688,389006,12156,2570.65
DRAM_cached,nt,write,sequential,32768,135168,14336,111212,388988,12155,2570.77
DRAM_cached,nt,write,sequential,32768,1048576,14336,14336,389471,12170,2567.58
DRAM_cached,nt,write,sequential,32768,1052672,14336,14280,386106,12065,2589.96
DRAM_cached,nt,write,sequential,65536,131072,14336,114688,196811,12300,5080.99
DRAM_cached,nt,write,sequential,65536,135168,14336,111212,196669,12291,5084.66
DRAM_cached,nt,write,sequential,65536,1048576,14336,14336,197157,12322,5072.07
DRAM_cached,nt,write,sequential,65536,1052672,14336,14280,196822,12301,5080.71
DRAM_cached,t,write,sequential,8,131072,14336,114688,24738749,188,40.4224
DRAM_cached,t,write,sequential,8,135168,14336,111212,23470683,179,42.6063
DRAM_cached,t,write,sequential,8,1048576,14336,14336,25361062,193,39.4305
DRAM_cached,t,write,sequential,8,1052672,14336,14280,26715135,203,37.432
DRAM_cached,t,write,sequential,16,131072,14336,114688,24729467,377,40.4376
DRAM_cached,t,write,sequential,16,135168,14336,111212,23422488,357,42.694
DRAM_cached,t,write,sequential,16,1048576,14336,14336,25414068,387,39.3483
DRAM_cached,t,write,sequential,16,1052672,14336,14280,26758712,408,37.371
DRAM_cached,t,write,sequential,32,131072,14336,114688,24777984,756,40.3584
DRAM_cached,t,write,sequential,32,135168,14336,111212,23317588,711,42.8861
DRAM_cached,t,write,sequential,32,1048576,14336,14336,25436931,776,39.3129
DRAM_cached,t,write,sequential,32,1052672,14336,14280,26713435,815,37.4343
DRAM_cached,t,write,sequential,64,131072,14336,114688,25160715,1535,39.7445
DRAM_cached,t,write,sequential,64,135168,14336,111212,20926702,1277,47.7858
DRAM_cached,t,write,sequential,64,1048576,14336,14336,25361421,1547,39.43
DRAM_cached,t,write,sequential,64,1052672,14336,14280,25783793,1573,38.7841
DRAM_cached,t,write,sequential,128,131072,14336,114688,24379967,2976,41.0173
DRAM_cached,t,write,sequential,128,135168,14336,111212,18874597,2304,52.9813
DRAM_cached,t,write,sequential,128,1048576,14336,14336,24043162,2934,41.5919
DRAM_cached,t,write,sequential,128,1052672,14336,14280,24258494,2961,41.2227
DRAM_cached,t,write,sequential,256,131072,14336,114688,20131237,4914,49.674
DRAM_cached,t,write,sequential,256,135168,14336,111212,16237388,3964,61.5863
DRAM_cached,t,write,sequential,256,1048576,14336,14336,18750433,4577,53.3321
DRAM_cached,t,write,sequential,256,1052672,14336,14280,18738339,4574,53.3665
DRAM_cached,t,write,sequential,512,131072,14336,114688,12587566,6146,79.4435
DRAM_cached,t,write,sequential,512,135168,14336,111212,11743438,5734,85.1539
DRAM_cached,t,write,sequential,512,1048576,14336,14336,12352487,6031,80.9554
DRAM_cached,t,write,sequential,512,1052672,14336,14280,12252747,5982,81.6143
DRAM_cached,t,write,sequential,1024,131072,14336,114688,7719128,7538,129.548
DRAM_cached,t,write,sequential,1024,135168,14336,111212,7501387,7325,133.309
DRAM_cached,t,write,sequential,1024,1048576,14336,14336,7633319,7454,131.005
DRAM_cached,t,write,sequential,1024,1052672,14336,14280,7476361,7301,133.755
DRAM_cached,t,write,sequential,2048,131072,14336,114688,4624869,9032,216.222
DRAM_cached,t,write,sequential,2048,135168,14336,111212,4567049,8920,218.96
DRAM_cached,t,write,sequential,2048,1048576,14336,14336,4576701,8938,218.498
DRAM_cached,t,write,sequential,2048,1052672,14336,14280,4524843,8837,221.002
DRAM_cached,t,write,sequential,4096,131072,14336,114688,2721746,10631,367.411
DRAM_cached,t,write,sequential,4096,135168,14336,111212,2718992,10621,367.783
DRAM_cached,t,write,sequential,4096,1048576,14336,14336,2742083,10711,364.686
DRAM_cached,t,write,sequential,4096,1052672,14336,14280,2733752,10678,365.798
DRAM_cached,t,write,sequential,8192,131072,14336,114688,1465220,11447,682.491
DRAM_cached,t,write,sequential,8192,135168,14336,111212,1469138,11477,680.671
DRAM_cached,t,write,sequential,8192,1048576,14336,14336,1477283,11541,676.918
DRAM_cached,t,write,sequential,8192,1052672,14336,14280,1462516,11425,683.753
DRAM_cached,t,write,sequential,16384,131072,14336,114688,773314,12083,1293.14
DRAM_cached,t,write,sequential,16384,135168,14336,111212,772523,12070,1294.46
DRAM_cached,t,write,sequential,16384,1048576,14336,14336,778048,12157,1285.27
DRAM_cached,t,write,sequential,16384,1052672,14336,14280,772166,12065,1295.06
DRAM_cached,t,write,sequential,32768,131072,14336,114688,389342,12166,2568.43
DRAM_cached,t,write,sequential,32768,135168,14336,111212,387897,12121,2578
DRAM_cached,t,write,sequential,32768,1048576,14336,14336,389717,12178,2565.96
DRAM_cached,t,write,sequential,32768,1052672,14336,14280,388238,12132,2575.74
DRAM_cached,t,write,sequential,65536,131072,14336,114688,196762,12297,5082.27
DRAM_cached,t,write,sequential,65536,135168,14336,111212,195973,12248,5102.72
DRAM_cached,t,write,sequential,65536,1048576,14336,14336,196429,12276,5090.9
DRAM_cached,t,write,sequential,65536,1052672,14336,14280,195344,12209,5119.15
DRAM_cached,nt,write,random,8,131072,14336,114688,25118311,191,39.8116
DRAM_cached,nt,write,random,8,135168,14336,111212,25647367,195,38.9904
DRAM_cached,nt,write,random,8,1048576,14336,14336,25615414,195,39.039
DRAM_cached,nt,write,random,8,1052672,14336,14280,26383897,201,37.9019
DRAM_cached,nt,write,random,16,131072,14336,114688,25132777,383,39.7887
DRAM_cached,nt,write,random,16,135168,14336,111212,25685054,391,38.9331
DRAM_cached,nt,write,random,16,1048576,14336,14336,25607453,390,39.0511
DRAM_cached,nt,write,random,16,1052672,14336,14280,26620607,406,37.5649
DRAM_cached,nt,write,random,32,131072,14336,114688,25264094,770,39.5819
DRAM_cached,nt,write,random,32,135168,14336,111212,25764990,786,38.8124
DRAM_cached,nt,write,random,32,1048576,14336,14336,25462457,777,39.2735
DRAM_cached,nt,write,random,32,1052672,14336,14280,26581934,811,37.6195
DRAM_cached,nt,write,random,64,131072,14336,114688,25075047,1530,39.8803
DRAM_cached,nt,write,random,64,135168,14336,111212,25239452,1540,39.6205
DRAM_cached,nt,write,random,64,1048576,14336,14336,25351778,1547,39.445
DRAM_cached,nt,write,random,64,1052672,14336,14280,25697720,1568,38.914
DRAM_cached,nt,write,random,128,131072,14336,114688,24115537,2943,41.467
DRAM_cached,nt,write,random,128,135168,14336,111212,24019502,2932,41.6328
DRAM_cached,nt,write,random,128,1048576,14336,14336,24166658,2950,41.3793
DRAM_cached,nt,write,random,128,1052672,14336,14280,24288259,2964,41.1722
DRAM_cached,nt,write,random,256,131072,14336,114688,19266473,4703,51.9036
DRAM_cached,nt,write,random,256,135168,14336,111212,19471364,4753,51.3575
DRAM_cached,nt,write,random,256,1048576,14336,14336,19093612,4661,52.3735
DRAM_cached,nt,write,random,256,1052672,14336,14280,19193992,4686,52.0996
DRAM_cached,nt,write,random,512,131072,14336,114688,12066159,5891,82.8764
DRAM_cached,nt,write,random,512,135168,14336,111212,12229491,5971,81.7695
DRAM_cached,nt,write,random,512,1048576,14336,14336,12119992,5917,82.5083
DRAM_cached,nt,write,random,512,1052672,14336,14280,12009212,5863,83.2694
DRAM_cached,nt,write,random,1024,131072,14336,114688,7561913,7384,132.242
DRAM_cached,nt,write,random,1024,135168,14336,111212,7572469,7394,132.057
DRAM_cached,nt,write,random,1024,1048576,14336,14336,7552147,7375,132.413
DRAM_cached,nt,write,random,1024,1052672,14336,14280,7421169,7247,134.75
DRAM_cached,nt,write,random,2048,131072,14336,114688,4527878,8843,220.854
DRAM_cached,nt,write,random,2048,135168,14336,111212,4467932,8726,223.817
DRAM_cached,nt,write,random,2048,1048576,14336,14336,4490348,8770,222.7
DRAM_cached,nt,write,random,2048,1052672,14336,14280,4521003,8830,221.19
DRAM_cached,nt,write,random,4096,131072,14336,114688,2763086,10793,361.914
DRAM_cached,nt,write,random,4096,135168,14336,111212,2707687,10576,369.319
DRAM_cached,nt,write,random,4096,1048576,14336,14336,2773754,10834,360.522
DRAM_cached,nt,write,random,4096,1052672,14336,14280,2701630,10553,370.147
DRAM_cached,nt,write,random,8192,131072,14336,114688,1493087,11664,669.753
DRAM_cached,nt,write,random,8192,135168,14336,111212,1474122,11516,678.37
DRAM_cached,nt,write,random,8192,1048576,14336,14336,1497909,11702,667.597
DRAM_cached,nt,write,random,8192,1052672,14336,14280,1467721,11466,681.328
DRAM_cached,nt,write,random,16384,131072,14336,114688,775851,12122,1288.91
DRAM_cached,nt,write,random,16384,135168,14336,111212,765545,11961,1306.26
DRAM_cached,nt,write,random,16384,1048576,14336,14336,779462,12179,1282.94
DRAM_cached,nt,write,random,16384,1052672,14336,14280,765298,11957,1306.68
DRAM_cached,nt,write,random,32768,131072,14336,114688,387812,12119,2578.57
DRAM_cached,nt,write,random,32768,135168,14336,111212,385725,12053,2592.52
DRAM_cached,nt,write,random,32768,1048576,14336,14336,388483,12140,2574.11
DRAM_cached,nt,write,random,32768,1052672,14336,14280,383476,11983,2607.72
DRAM_cached,nt,write,random,65536,131072,14336,114688,196236,12264,5095.9
DRAM_cached,nt,write,random,65536,135168,14336,111212,196026,12251,5101.36
DRAM_cached,nt,write,random,65536,1048576,14336,14336,195917,12244,5104.19
DRAM_cached,nt,write,random,65536,1052672,14336,14280,195715,12232,5109.46
DRAM_cached,t,write,random,8,131072,14336,114688,25236981,192,39.6244
DRAM_cached,t,write,random,8,135168,14336,111212,25649089,195,38.9877
DRAM_cached,t,write,random,8,1048576,14336,14336,24923851,190,40.1222
DRAM_cached,t,write,random,8,1052672,14336,14280,26480825,202,37.7632
DRAM_cached,t,write,random,16,131072,14336,114688,25227555,384,39.6392
DRAM_cached,t,write,random,16,135168,14336,111212,25737462,392,38.8539
DRAM_cached,t,write,random,16,1048576,14336,14336,25005712,381,39.9909
DRAM_cached,t,write,random,16,1052672,14336,14280,26559179,405,37.6518
DRAM_cached,t,write,random,32,131072,14336,114688,25298384,772,39.5282
DRAM_cached,t,write,random,32,135168,14336,111212,25742682,785,38.846
DRAM_cached,t,write,random,32,1048576,14336,14336,25486403,777,39.2366
DRAM_cached,t,write,random,32,1052672,14336,14280,26487804,808,37.7532
DRAM_cached,t,write,random,64,131072,14336,114688,25018454,1527,39.9705
DRAM_cached,t,write,random,64,135168,14336,111212,25183955,1537,39.7078
DRAM_cached,t,write,random,64,1048576,14336,14336,25345862,1546,39.4542
DRAM_cached,t,write,random,64,1052672,14336,14280,25761500,1572,38.8176
DRAM_cached,t,write,random,128,131072,14336,114688,24049141,2935,41.5815
DRAM_cached,t,write,random,128,135168,14336,111212,24025643,2932,41.6222
DRAM_cached,t,write,random,128,1048576,14336,14336,24219898,2956,41.2884
DRAM_cached,t,write,random,128,1052672,14336,14280,23671936,2889,42.2441
DRAM_cached,t,write,random,256,131072,14336,114688,19261189,4702,51.9179
DRAM_cached,t,write,random,256,135168,14336,111212,19475441,4754,51.3467
DRAM_cached,t,write,random,256,1048576,14336,14336,19080855,4658,52.4086
DRAM_cached,t,write,random,256,1052672,14336,14280,19012197,4641,52.5978
DRAM_cached,t,write,random,512,131072,14336,114688,11985048,5852,83.4373
DRAM_cached,t,write,random,512,135168,14336,111212,12143903,5929,82.3458
DRAM_cached,t,write,random,512,1048576,14336,14336,12085509,5901,82.7437
DRAM_cached,t,write,random,512,1052672,14336,14280,12076391,5896,82.8062
DRAM_cached,t,write,random,1024,131072,14336,114688,7573846,7396,132.033
DRAM_cached,t,write,random,1024,135168,14336,111212,7527122,7350,132.853
DRAM_cached,t,write,random,1024,1048576,14336,14336,7565027,7387,132.187
DRAM_cached,t,write,random,1024,1052672,14336,14280,7469638,7294,133.875
DRAM_cached,t,write,random,2048,131072,14336,114688,4529934,8847,220.754
DRAM_cached,t,write,random,2048,135168,14336,111212,4469504,8729,223.738
DRAM_cached,t,write,random,2048,1048576,14336,14336,4528241,8844,220.836
DRAM_cached,t,write,random,2048,1052672,14336,14280,4440195,8672,225.215
DRAM_cached,t,write,random,4096,131072,14336,114688,2750019,10742,363.634
DRAM_cached,t,write,random,4096,135168,14336,111212,2713997,10601,368.46
DRAM_cached,t,write,random,4096,1048576,14336,14336,2747371,10731,363.984
DRAM_cached,t,write,random,4096,1052672,14336,14280,2713324,10598,368.552
DRAM_cached,t,write,random,8192,131072,14336,114688,1489507,11636,671.363
DRAM_cached,t,write,random,8192,135168,14336,111212,1470825,11490,679.89
DRAM_cached,t,write,random,8192,1048576,14336,14336,1504414,11753,664.71
DRAM_cached,t,write,random,8192,1052672,14336,14280,1464049,11437,683.037
DRAM_cached,t,write,random,16384,131072,14336,114688,775563,12118,1289.38
DRAM_cached,t,write,random,16384,135168,14336,111212,761929,11905,1312.46
DRAM_cached,t,write,random,16384,1048576,14336,14336,776805,12137,1287.32
DRAM_cached,t,write,random,16384,1052672,14336,14280,764949,11952,1307.28
DRAM_cached,t,write,random,32768,131072,14336,114688,387296,12103,2582
DRAM_cached,t,write,random,32768,135168,14336,111212,386034,12063,2590.44
DRAM_cached,t,write,random,32768,1048576,14336,14336,387565,12111,2580.21
DRAM_cached,t,write,random,32768,1052672,14336,14280,384297,12009,2602.15
DRAM_cached,t,write,random,65536,131072,14336,114688,195450,12215,5116.4
DRAM_cached,t,write,random,65536,135168,14336,111212,196014,12250,5101.66
DRAM_cached,t,write,random,65536,1048576,14336,14336,196203,12262,5096.75
DRAM_cached,t,write,random,65536,1052672,14336,14280,196103,12256,5099.35
DRAM_cached,nt,read,sequential,8,131072,14336,114688,11831877,90,84.5174
DRAM_cached,nt,read,sequential,8,135168,14336,111212,12383419,94,80.7531
DRAM_cached,nt,read,sequential,8,1048576,14336,14336,11253003,85,88.8652
DRAM_cached,nt,read,sequential,8,1052672,14336,14280,11166304,85,89.5551
DRAM_cached,nt,read,sequential,16,131072,14336,114688,11716119,178,85.3525
DRAM_cached,nt,read,sequential,16,135168,14336,111212,12256509,187,81.5893
DRAM_cached,nt,read,sequential,16,1048576,14336,14336,11117246,169,89.9503
DRAM_cached,nt,read,sequential,16,1052672,14336,14280,11230217,171,89.0455
DRAM_cached,nt,read,sequential,32,131072,14336,114688,11515224,351,86.8416
DRAM_cached,nt,read,sequential,32,135168,14336,111212,12043967,367,83.0291
DRAM_cached,nt,read,sequential,32,1048576,14336,14336,10887866,332,91.8454
DRAM_cached,nt,read,sequential,32,1052672,14336,14280,10938921,333,91.4167
DRAM_cached,nt,read,sequential,64,131072,14336,114688,11085054,676,90.2116
DRAM_cached,nt,read,sequential,64,135168,14336,111212,11621882,709,86.0446
DRAM_cached,nt,read,sequential,64,1048576,14336,14336,10383364,633,96.3079
DRAM_cached,nt,read,sequential,64,1052672,14336,14280,10419526,635,95.9737
DRAM_cached,nt,read,sequential,128,131072,14336,114688,10579670,1291,94.5209
DRAM_cached,nt,read,sequential,128,135168,14336,111212,11066274,1350,90.3646
DRAM_cached,nt,read,sequential,128,1048576,14336,14336,10054692,1227,99.4561
DRAM_cached,nt,read,sequential,128,1052672,14336,14280,10076477,1230,99.241
DRAM_cached,nt,read,sequential,256,131072,14336,114688,11009764,2687,90.8285
DRAM_cached,nt,read,sequential,256,135168,14336,111212,11384259,2779,87.8406
DRAM_cached,nt,read,sequential,256,1048576,14336,14336,9692210,2366,103.176
DRAM_cached,nt,read,sequential,256,1052672,14336,14280,10028098,2448,99.7198
DRAM_cached,nt,read,sequential,512,131072,14336,114688,9848351,4808,101.54
DRAM_cached,nt,read,sequential,512,135168,14336,111212,10432362,5093,95.8556
DRAM_cached,nt,read,sequential,512,1048576,14336,14336,8943973,4367,111.807
DRAM_cached,nt,read,sequential,512,1052672,14336,14280,9134430,4460,109.476
DRAM_cached,nt,read,sequential,1024,131072,14336,114688,6062472,5920,164.949
DRAM_cached,nt,read,sequential,1024,135168,14336,111212,5881707,5743,170.019
DRAM_cached,nt,read,sequential,1024,1048576,14336,14336,5766619,5631,173.412
DRAM_cached,nt,read,sequential,1024,1052672,14336,14280,5728565,5594,174.564
DRAM_cached,nt,read,sequential,2048,131072,14336,114688,3297885,6441,303.225
DRAM_cached,nt,read,sequential,2048,135168,14336,111212,3343231,6529,299.112
DRAM_cached,nt,read,sequential,2048,1048576,14336,14336,3313787,6472,301.77
DRAM_cached,nt,read,sequential,2048,1052672,14336,14280,3280619,6407,304.82
DRAM_cached,nt,read,sequential,4096,131072,14336,114688,2320681,9065,430.908
DRAM_cached,nt,read,sequential,4096,135168,14336,111212,2317263,9051,431.543
DRAM_cached,nt,read,sequential,4096,1048576,14336,14336,2270422,8868,440.447
DRAM_cached,nt,read,sequential,4096,1052672,14336,14280,2303157,8996,434.187
DRAM_cached,nt,read,sequential,8192,131072,14336,114688,1189064,9289,840.997
DRAM_cached,nt,read,sequential,8192,135168,14336,111212,1203997,9406,830.566
DRAM_cached,nt,read,sequential,8192,1048576,14336,14336,1199022,9367,834.013
DRAM_cached,nt,read,sequential,8192,1052672,14336,14280,1187760,9279,841.921
DRAM_cached,nt,read,sequential,16384,131072,14336,114688,423792,6621,2359.64
DRAM_cached,nt,read,sequential,16384,135168,14336,111212,422619,6603,2366.2
DRAM_cached,nt,read,sequential,16384,1048576,14336,14336,421454,6585,2372.73
DRAM_cached,nt,read,sequential,16384,1052672,14336,14280,419756,6558,2382.34
DRAM_cached,nt,read,sequential,32768,131072,14336,114688,199152,6223,5021.28
DRAM_cached,nt,read,sequential,32768,135168,14336,111212,198601,6206,5035.21
DRAM_cached,nt,read,sequential,32768,1048576,14336,14336,199334,6229,5016.69
DRAM_cached,nt,read,sequential,32768,1052672,14336,14280,198105,6190,5047.81
DRAM_cached,nt,read,sequential,65536,131072,14336,114688,99989,6249,10001
DRAM_cached,nt,read,sequential,65536,135168,14336,111212,99955,6247,10004.5
DRAM_cached,nt,read,sequential,65536,1048576,14336,14336,99826,6239,10017.3
DRAM_cached,nt,read,sequential,65536,1052672,14336,14280,99786,6236,10021.4
DRAM_cached,t,read,sequential,8,131072,14336,114688,11787304,89,84.837
DRAM_cached,t,read,sequential,8,135168,14336,111212,12354807,94,80.9402
DRAM_cached,t,read,sequential,8,1048576,14336,14336,11091562,84,90.1586
DRAM_cached,t,read,sequential,8,1052672,14336,14280,11144332,85,89.7317
DRAM_cached,t,read,sequential,16,131072,14336,114688,11658893,177,85.7714
DRAM_cached,t,read,sequential,16,135168,14336,111212,12297362,187,81.3182
DRAM_cached,t,read,sequential,16,1048576,14336,14336,11078859,169,90.262
DRAM_cached,t,read,sequential,16,1052672,14336,14280,11194717,170,89.3278
DRAM_cached,t,read,sequential,32,131072,14336,114688,11563160,352,86.4815
DRAM_cached,t,read,sequential,32,135168,14336,111212,12076106,368,82.8081
DRAM_cached,t,read,sequential,32,1048576,14336,14336,10868741,331,92.007
DRAM_cached,t,read,sequential,32,1052672,14336,14280,10870956,331,91.9882
DRAM_cached,t,read,sequential,64,131072,14336,114688,11164784,681,89.5673
DRAM_cached,t,read,sequential,64,135168,14336,111212,11582565,706,86.3367
DRAM_cached,t,read,sequential,64,1048576,14336,14336,10292270,628,97.1603
DRAM_cached,t,read,sequential,64,1052672,14336,14280,10442022,637,95.7669
DRAM_cached,t,read,sequential,128,131072,14336,114688,10577920,1291,94.5365
DRAM_cached,t,read,sequential,128,135168,14336,111212,11075681,1352,90.2879
DRAM_cached,t,read,sequential,128,1048576,14336,14336,9946727,1214,100.536
DRAM_cached,t,read,sequential,128,1052672,14336,14280,10004303,1221,99.957
DRAM_cached,t,read,sequential,256,131072,14336,114688,11001846,2685,90.8938
DRAM_cached,t,read,sequential,256,135168,14336,111212,11401570,2783,87.7072
DRAM_cached,t,read,sequential,256,1048576,14336,14336,9933880,2425,100.666
DRAM_cached,t,read,sequential,256,1052672,14336,14280,9893104,2415,101.081
DRAM_cached,t,read,sequential,512,131072,14336,114688,9852749,4810,101.495
DRAM_cached,t,read,sequential,512,135168,14336,111212,10440311,5097,95.7826
DRAM_cached,t,read,sequential,512,1048576,14336,14336,8977506,4383,111.39
DRAM_cached,t,read,sequential,512,1052672,14336,14280,9028020,4408,110.766
